Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost,Day_of_Week,Hour,Month,Week_Number,Year,Retry_Delay_Minutes,Days_Since_Transaction
TXN106894,C8271,90279.0,debit card,bob,12.0,network error,2.0,2026-02-07 17:41:00,2026-02-07 18:09:00,success,permanent,0,Saturday,17,February,6,2026,28.0,176
TXN106895,C1748,57464.0,upi,axis,0.0,insufficient funds,0.0,2026-10-04 19:10:00,2026-01-05 19:38:00,success,permanent,0,Sunday,19,October,40,2026,-391652.0,-63
TXN106896,C4551,93784.0,wallet,bob,0.0,approved,4.0,2026-12-27 03:07:00,2026-12-27 03:59:00,failed,permanent,93784,Sunday,3,December,52,2026,52.0,-146
TXN106897,C7400,10434.0,net banking,bob,12.0,expired card,3.0,2026-10-26 23:28:00,2026-10-26 23:43:00,success,permanent,0,Monday,23,October,44,2026,15.0,-85
TXN106898,C7643,50105.0,debit card,canara,54.0,card declined,4.0,2026-11-25 01:08:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,1,November,48,2026,-465450.0,-114
TXN106899,C9701,70060.0,net banking,icici,55.0,response timeout,3.0,2026-06-05 05:38:00,2026-06-05 05:53:00,failed,temporary,0,Friday,5,June,23,2026,15.0,59
TXN106900,C2823,50642.0,upi,pnb,51.0,card declined,1.0,2026-03-24 05:32:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,5,March,13,2026,-111474.0,132
TXN106901,C7852,87384.0,credit card,axis,8.0,invalid amount,3.0,2026-02-25 11:24:00,2026-02-25 12:00:00,success,permanent,0,Wednesday,11,February,9,2026,36.0,158
TXN106902,C8777,19404.0,credit card,yes bank,0.0,expired card,3.0,2026-12-14 18:17:00,2026-12-14 18:46:00,success,permanent,0,Monday,18,December,51,2026,29.0,-134
TXN106903,C5232,50105.0,upi,axis,96.0,response timeout,3.0,2026-11-20 22:50:00,2026-11-20 23:24:00,failed,unknown,0,Friday,22,November,47,2026,34.0,-110
TXN106904,C7519,30184.0,credit card,yes bank,54.0,response timeout,4.0,2026-08-16 07:13:00,2026-08-16 07:44:00,success,permanent,0,Sunday,7,August,33,2026,31.0,-13
TXN106905,C2777,54106.0,upi,indusind,8.0,approved,0.0,2026-07-12 01:09:00,2026-01-05 19:38:00,success,permanent,0,Sunday,1,July,28,2026,-269611.0,22
TXN106906,C2222,36071.0,wallet,hdfc,8.0,insufficient funds,1.0,2026-05-21 20:06:00,2026-05-21 20:22:00,success,permanent,0,Thursday,20,May,21,2026,16.0,73
TXN106907,C8630,67444.0,wallet,pnb,51.0,approved,1.0,2026-04-13 20:32:00,2026-04-13 20:38:00,success,permanent,0,Monday,20,April,16,2026,6.0,111
TXN106908,C2777,79231.0,wallet,canara,51.0,card declined,2.0,2026-01-15 16:21:00,2026-01-15 17:11:00,success,permanent,0,Thursday,16,January,3,2026,50.0,199
TXN106909,C8490,58305.0,net banking,hdfc,55.0,network error,3.0,2026-07-03 23:48:00,2026-07-04 00:09:00,success,permanent,0,Friday,23,July,27,2026,21.0,30
TXN106910,C5859,73149.0,credit card,indusind,51.0,expired card,0.0,2026-12-14 19:33:00,2026-01-05 19:38:00,success,permanent,0,Monday,19,December,51,2026,-493915.0,-134
TXN106911,C9893,23261.0,upi,axis,68.0,approved,3.0,2026-07-20 11:18:00,2026-07-20 11:34:00,failed,unknown,0,Monday,11,July,30,2026,16.0,13
TXN106912,C9118,88021.0,credit card,axis,54.0,expired card,1.0,2026-06-22 18:09:00,2026-06-22 18:25:00,success,permanent,0,Monday,18,June,26,2026,16.0,41
TXN106913,C3989,70403.0,upi,yes bank,54.0,expired card,3.0,2026-05-15 11:59:00,2026-01-05 19:38:00,success,permanent,0,Friday,11,May,20,2026,-186741.0,79
TXN106914,C9343,50105.0,upi,yes bank,68.0,insufficient funds,2.0,2026-02-11 01:00:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,1,February,7,2026,-52162.0,173
TXN106915,C2325,96944.0,wallet,pnb,54.0,card declined,2.0,2026-02-16 02:53:00,2026-01-05 19:38:00,success,permanent,0,Monday,2,February,8,2026,-59475.0,168
TXN106916,C6127,50105.0,wallet,indusind,54.0,approved,2.0,2026-02-15 00:33:00,2026-01-05 19:38:00,success,permanent,0,Sunday,0,February,7,2026,-57895.0,169
TXN106917,C9998,50504.0,wallet,axis,54.0,response timeout,0.0,2026-05-04 13:18:00,2026-01-05 19:38:00,success,permanent,0,Monday,13,May,19,2026,-170980.0,90
TXN106918,C3722,6877.0,wallet,yes bank,51.0,approved,2.0,2026-11-09 03:10:00,2026-11-09 03:30:00,success,permanent,0,Monday,3,November,46,2026,20.0,-98
TXN106919,C5656,88921.0,credit card,icici,96.0,invalid amount,1.0,2026-01-27 04:40:00,2026-01-27 05:33:00,success,permanent,0,Tuesday,4,January,5,2026,53.0,188
TXN106920,C2325,49056.0,net banking,axis,68.0,invalid amount,4.0,2026-12-28 14:08:00,2026-12-28 14:22:00,success,permanent,0,Monday,14,December,53,2026,14.0,-148
TXN106921,C5133,83476.0,debit card,hdfc,68.0,insufficient funds,0.0,2026-05-14 18:30:00,2026-01-05 19:38:00,success,permanent,0,Thursday,18,May,20,2026,-185692.0,80
TXN106922,C3869,93038.0,net banking,pnb,55.0,expired card,1.0,2026-04-12 02:51:00,2026-01-05 19:38:00,success,permanent,0,Sunday,2,April,15,2026,-138673.0,113
TXN106923,C2242,17333.0,credit card,axis,8.0,card declined,0.0,2026-01-08 00:41:00,2026-01-05 19:38:00,success,permanent,0,Thursday,0,January,2,2026,-3183.0,207
TXN106924,C9539,65810.0,credit card,bob,55.0,approved,4.0,2026-05-27 04:58:00,2026-05-27 05:56:00,success,permanent,0,Wednesday,4,May,22,2026,58.0,68
TXN106925,C2831,78537.0,upi,hdfc,12.0,system error,4.0,2026-02-26 06:02:00,2026-02-26 06:27:00,success,permanent,0,Thursday,6,February,9,2026,25.0,158
TXN106926,C2569,50105.0,net banking,yes bank,12.0,response timeout,1.0,2026-03-13 08:17:00,2026-03-13 08:58:00,success,permanent,0,Friday,8,March,11,2026,41.0,143
TXN106927,C8246,50105.0,upi,yes bank,51.0,approved,0.0,2026-09-12 20:37:00,2026-01-05 19:38:00,success,permanent,0,Saturday,20,September,37,2026,-360059.0,-41
TXN106928,C2918,3845.0,net banking,indusind,8.0,response timeout,3.0,2026-12-23 01:22:00,2026-12-23 02:02:00,success,permanent,0,Wednesday,1,December,52,2026,40.0,-142
TXN106929,C7416,56866.0,credit card,indusind,96.0,expired card,2.0,2026-05-29 00:19:00,2026-01-05 19:38:00,success,permanent,0,Friday,0,May,22,2026,-206201.0,66
TXN106930,C4232,60329.0,credit card,bob,96.0,approved,4.0,2026-05-06 23:36:00,2026-05-07 00:04:00,failed,unknown,0,Wednesday,23,May,19,2026,28.0,88
TXN106931,C4758,10142.0,credit card,yes bank,54.0,insufficient funds,4.0,2026-01-03 01:58:00,2026-01-03 02:19:00,success,permanent,0,Saturday,1,January,1,2026,21.0,212
TXN106932,C6997,65033.0,debit card,icici,54.0,approved,1.0,2026-12-20 18:57:00,2026-12-20 19:16:00,success,permanent,0,Sunday,18,December,51,2026,19.0,-140
TXN106933,C3355,53882.0,upi,hdfc,96.0,invalid amount,3.0,2026-01-03 02:18:00,2026-01-03 02:45:00,success,permanent,0,Saturday,2,January,1,2026,27.0,212
TXN106934,C2824,24083.0,upi,yes bank,8.0,card declined,0.0,2026-09-26 07:24:00,2026-01-05 19:38:00,success,permanent,0,Saturday,7,September,39,2026,-379426.0,-54
TXN106935,C8280,14236.0,upi,indusind,12.0,system error,0.0,2026-12-06 02:58:00,2026-01-05 19:38:00,success,permanent,0,Sunday,2,December,49,2026,-481400.0,-125
TXN106936,C5060,90432.0,net banking,hdfc,68.0,invalid amount,0.0,2026-06-26 18:52:00,2026-01-05 19:38:00,success,permanent,0,Friday,18,June,26,2026,-247634.0,37
TXN106937,C6324,43168.0,credit card,indusind,68.0,network error,1.0,2026-05-21 10:00:00,2026-01-05 19:38:00,pending,permanent,0,Thursday,10,May,21,2026,-195262.0,73
TXN106938,C1404,12218.0,upi,icici,8.0,card declined,2.0,2026-03-06 21:49:00,2026-03-06 22:02:00,success,permanent,0,Friday,21,March,10,2026,13.0,149
TXN106939,C2721,44497.0,credit card,axis,12.0,expired card,4.0,2026-08-07 17:21:00,2026-08-07 17:50:00,success,permanent,0,Friday,17,August,32,2026,29.0,-5
TXN106940,C6316,59322.0,upi,indusind,68.0,insufficient funds,2.0,2026-02-26 09:21:00,2026-02-26 09:39:00,success,permanent,0,Thursday,9,February,9,2026,18.0,158
TXN106941,C4845,47851.0,debit card,indusind,0.0,insufficient funds,0.0,2026-05-18 19:56:00,2026-01-05 19:38:00,success,permanent,0,Monday,19,May,21,2026,-191538.0,76
TXN106942,C5210,46356.0,credit card,indusind,68.0,network error,1.0,2026-01-11 12:33:00,2026-01-11 12:41:00,success,permanent,0,Sunday,12,January,2,2026,8.0,203
TXN106943,C1064,53185.0,net banking,icici,68.0,insufficient funds,3.0,2026-10-10 06:53:00,2026-10-10 07:27:00,success,permanent,0,Saturday,6,October,41,2026,34.0,-68
TXN106944,C7382,50105.0,debit card,axis,54.0,insufficient funds,4.0,2026-08-06 16:44:00,2026-08-06 16:58:00,success,permanent,0,Thursday,16,August,32,2026,14.0,-4
TXN106945,C1968,90047.0,upi,axis,96.0,expired card,3.0,2026-01-21 04:15:00,2026-01-21 04:58:00,success,permanent,0,Wednesday,4,January,4,2026,43.0,194
TXN106946,C1368,11891.0,debit card,yes bank,68.0,system error,0.0,2026-11-04 22:41:00,2026-01-05 19:38:00,failed,temporary,0,Wednesday,22,November,45,2026,-436503.0,-94
TXN106947,C9424,13452.0,debit card,bob,54.0,network error,1.0,2026-02-07 13:15:00,2026-02-07 13:37:00,success,permanent,0,Saturday,13,February,6,2026,22.0,176
TXN106948,C3242,19782.0,debit card,hdfc,54.0,card declined,1.0,2026-08-08 02:03:00,2026-08-08 02:29:00,failed,permanent,19782,Saturday,2,August,32,2026,26.0,-5
TXN106949,C6002,54854.0,net banking,axis,8.0,insufficient funds,3.0,2026-12-18 14:59:00,2026-01-05 19:38:00,success,permanent,0,Friday,14,December,51,2026,-499401.0,-138
TXN106950,C4083,2222.0,wallet,pnb,96.0,expired card,0.0,2026-05-13 14:41:00,2026-01-05 19:38:00,failed,temporary,0,Wednesday,14,May,20,2026,-184023.0,81
TXN106951,C9073,87642.0,debit card,canara,55.0,approved,1.0,2026-12-05 19:18:00,2026-12-05 19:51:00,success,permanent,0,Saturday,19,December,49,2026,33.0,-125
TXN106952,C9880,66719.0,net banking,pnb,68.0,network error,0.0,2026-03-17 22:54:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,22,March,12,2026,-102436.0,138
TXN106953,C2469,18894.0,credit card,icici,0.0,card declined,1.0,2026-11-07 04:30:00,2026-11-07 04:39:00,success,permanent,0,Saturday,4,November,45,2026,9.0,-96
TXN106954,C5725,85002.0,credit card,hdfc,51.0,expired card,4.0,2026-03-16 03:21:00,2026-03-16 03:32:00,success,permanent,0,Monday,3,March,12,2026,11.0,140
TXN106955,C5259,61838.0,upi,indusind,0.0,invalid amount,4.0,2026-06-18 14:53:00,2026-06-18 15:33:00,success,permanent,0,Thursday,14,June,25,2026,40.0,45
TXN106956,C4622,27992.0,credit card,bob,0.0,approved,3.0,2026-01-14 14:05:00,2026-01-14 14:11:00,success,permanent,0,Wednesday,14,January,3,2026,6.0,200
TXN106957,C1823,71945.0,debit card,yes bank,51.0,system error,3.0,2026-07-25 20:54:00,2026-07-25 21:50:00,success,permanent,0,Saturday,20,July,30,2026,56.0,8
TXN106958,C4431,22363.0,credit card,axis,54.0,approved,1.0,2026-07-08 12:34:00,2026-07-08 13:12:00,success,permanent,0,Wednesday,12,July,28,2026,38.0,25
TXN106959,C7528,44555.0,credit card,axis,55.0,card declined,2.0,2026-09-19 05:37:00,2026-09-19 05:48:00,success,permanent,0,Saturday,5,September,38,2026,11.0,-47
TXN106960,C5151,15337.0,wallet,yes bank,68.0,invalid amount,0.0,2026-02-06 15:05:00,2026-01-05 19:38:00,success,permanent,0,Friday,15,February,6,2026,-45807.0,177
TXN106961,C5213,1215.0,credit card,axis,51.0,insufficient funds,4.0,2026-09-14 14:38:00,2026-09-14 14:43:00,success,permanent,0,Monday,14,September,38,2026,5.0,-43
TXN106962,C8420,82920.0,wallet,axis,8.0,card declined,1.0,2026-02-04 23:18:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,23,February,6,2026,-43420.0,179
TXN106963,C9989,9394.0,net banking,axis,54.0,network error,3.0,2026-06-30 18:36:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,18,June,27,2026,-253378.0,33
TXN106964,C1779,23821.0,credit card,icici,51.0,approved,2.0,2026-04-30 18:00:00,2026-04-30 18:59:00,success,permanent,0,Thursday,18,April,18,2026,59.0,94
TXN106965,C3892,50105.0,wallet,canara,12.0,network error,4.0,2026-01-26 07:33:00,2026-01-26 07:54:00,success,permanent,0,Monday,7,January,5,2026,21.0,189
TXN106966,C6534,75113.0,upi,indusind,12.0,approved,4.0,2026-02-10 12:06:00,2026-02-10 13:05:00,success,permanent,0,Tuesday,12,February,7,2026,59.0,173
TXN106967,C4306,21943.0,wallet,axis,96.0,network error,0.0,2026-04-07 01:14:00,2026-01-05 19:38:00,failed,temporary,0,Tuesday,1,April,15,2026,-131376.0,118
TXN106968,C3902,37708.0,credit card,axis,0.0,invalid amount,2.0,2026-11-23 18:45:00,2026-11-23 18:46:00,success,permanent,0,Monday,18,November,48,2026,1.0,-113
TXN106969,C4718,71421.0,wallet,axis,0.0,insufficient funds,0.0,2026-09-23 09:09:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,9,September,39,2026,-375211.0,-51
TXN106970,C1021,79443.0,credit card,indusind,0.0,approved,3.0,2026-02-07 15:34:00,2026-02-07 16:06:00,success,permanent,0,Saturday,15,February,6,2026,32.0,176
TXN106971,C2500,90874.0,net banking,indusind,54.0,response timeout,2.0,2026-11-04 07:51:00,2026-11-04 08:13:00,success,permanent,0,Wednesday,7,November,45,2026,22.0,-93
TXN106972,C4641,94438.0,net banking,canara,0.0,approved,1.0,2026-11-25 22:09:00,2026-11-25 23:07:00,failed,unknown,0,Wednesday,22,November,48,2026,58.0,-115
TXN106973,C6212,3436.0,credit card,bob,96.0,network error,2.0,2026-03-01 17:20:00,2026-01-05 19:38:00,success,permanent,0,Sunday,17,March,9,2026,-79062.0,154
TXN106974,C1191,75343.0,net banking,hdfc,8.0,approved,4.0,2026-03-30 15:30:00,2026-01-05 19:38:00,success,permanent,0,Monday,15,March,14,2026,-120712.0,125
TXN106975,C9587,21207.0,credit card,pnb,54.0,response timeout,4.0,2026-07-03 18:29:00,2026-07-03 19:13:00,success,permanent,0,Friday,18,July,27,2026,44.0,30
TXN106976,C8174,67435.0,debit card,axis,96.0,invalid amount,1.0,2026-03-22 03:08:00,2026-03-22 03:51:00,failed,unknown,0,Sunday,3,March,12,2026,43.0,134
TXN106977,C6114,24688.0,credit card,axis,68.0,approved,4.0,2026-01-19 01:17:00,2026-01-05 19:38:00,success,permanent,0,Monday,1,January,4,2026,-19059.0,196
TXN106978,C5662,89407.0,net banking,indusind,96.0,approved,4.0,2026-07-13 17:26:00,2026-07-13 18:23:00,success,permanent,0,Monday,17,July,29,2026,57.0,20
TXN106979,C5326,32786.0,net banking,yes bank,55.0,system error,2.0,2026-08-15 19:14:00,2026-08-15 19:40:00,success,permanent,0,Saturday,19,August,33,2026,26.0,-13
TXN106980,C5335,87173.0,upi,icici,12.0,invalid amount,3.0,2026-11-04 14:13:00,2026-11-04 14:21:00,success,permanent,0,Wednesday,14,November,45,2026,8.0,-94
TXN106981,C9281,56700.0,upi,hdfc,55.0,insufficient funds,3.0,2026-09-18 02:56:00,2026-09-18 03:15:00,success,permanent,0,Friday,2,September,38,2026,19.0,-46
TXN106982,C9648,43361.0,wallet,canara,51.0,invalid amount,2.0,2026-04-20 11:37:00,2026-04-20 11:49:00,success,permanent,0,Monday,11,April,17,2026,12.0,104
TXN106983,C6494,60014.0,net banking,bob,8.0,insufficient funds,4.0,2026-08-09 19:49:00,2026-08-09 20:40:00,success,permanent,0,Sunday,19,August,32,2026,51.0,-7
TXN106984,C9536,4460.0,upi,indusind,12.0,expired card,4.0,2026-04-15 15:02:00,2026-04-15 15:21:00,success,permanent,0,Wednesday,15,April,16,2026,19.0,109
TXN106985,C3711,11064.0,debit card,icici,12.0,response timeout,0.0,2026-10-28 10:49:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,10,October,44,2026,-425711.0,-87
TXN106986,C8595,5591.0,upi,pnb,54.0,network error,1.0,2026-12-11 09:10:00,2026-12-11 09:42:00,success,permanent,0,Friday,9,December,50,2026,32.0,-130
TXN106987,C7273,31019.0,credit card,axis,0.0,expired card,4.0,2026-04-04 07:09:00,2026-04-04 07:55:00,success,permanent,0,Saturday,7,April,14,2026,46.0,121
TXN106988,C7284,60477.0,net banking,icici,55.0,expired card,1.0,2026-03-21 11:57:00,2026-03-21 12:07:00,success,permanent,0,Saturday,11,March,12,2026,10.0,134
TXN106989,C9817,58114.0,debit card,axis,54.0,insufficient funds,4.0,2026-04-02 10:59:00,2026-04-02 11:11:00,pending,permanent,0,Thursday,10,April,14,2026,12.0,122
TXN106990,C4994,94150.0,net banking,axis,68.0,invalid amount,4.0,2026-02-11 21:59:00,2026-02-11 22:43:00,success,permanent,0,Wednesday,21,February,7,2026,44.0,172
TXN106991,C2678,23574.0,net banking,bob,54.0,expired card,2.0,2026-09-04 11:42:00,2026-01-05 19:38:00,success,permanent,0,Friday,11,September,36,2026,-348004.0,-33
TXN106992,C9414,50105.0,debit card,pnb,12.0,network error,2.0,2026-06-18 23:37:00,2026-06-19 00:24:00,success,permanent,0,Thursday,23,June,25,2026,47.0,45
TXN106993,C1743,48568.0,credit card,axis,96.0,card declined,0.0,2026-03-22 07:26:00,2026-01-05 19:38:00,success,permanent,0,Sunday,7,March,12,2026,-108708.0,134
TXN106994,C1462,43174.0,credit card,bob,55.0,insufficient funds,2.0,2026-07-17 17:47:00,2026-07-17 17:50:00,success,permanent,0,Friday,17,July,29,2026,3.0,16
TXN106995,C2568,39438.0,upi,indusind,51.0,card declined,0.0,2026-06-06 07:38:00,2026-01-05 19:38:00,success,permanent,0,Saturday,7,June,23,2026,-218160.0,58
TXN106996,C2736,85198.0,upi,bob,0.0,approved,0.0,2026-11-24 17:15:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,17,November,48,2026,-464977.0,-114
TXN106997,C8903,25736.0,credit card,canara,51.0,expired card,4.0,2026-03-28 07:13:00,2026-01-05 19:38:00,success,permanent,0,Saturday,7,March,13,2026,-117335.0,128
TXN106998,C8002,4840.0,wallet,bob,8.0,card declined,4.0,2026-10-02 06:38:00,2026-10-02 06:49:00,success,permanent,0,Friday,6,October,40,2026,11.0,-60
TXN106999,C9856,57928.0,net banking,indusind,96.0,approved,1.0,2026-07-24 04:47:00,2026-01-05 19:38:00,success,permanent,0,Friday,4,July,30,2026,-287109.0,10
TXN107000,C2356,85941.0,wallet,icici,12.0,expired card,4.0,2026-07-04 05:42:00,2026-07-04 06:39:00,success,permanent,0,Saturday,5,July,27,2026,57.0,30
TXN107001,C2014,42313.0,credit card,axis,54.0,insufficient funds,1.0,2026-07-15 10:23:00,2026-07-15 11:16:00,success,permanent,0,Wednesday,10,July,29,2026,53.0,18
TXN107002,C2054,74635.0,wallet,pnb,12.0,expired card,3.0,2026-04-04 08:05:00,2026-04-04 08:42:00,pending,permanent,0,Saturday,8,April,14,2026,37.0,121
TXN107003,C2764,88033.0,credit card,pnb,8.0,response timeout,0.0,2026-04-27 12:35:00,2026-01-05 19:38:00,success,permanent,0,Monday,12,April,18,2026,-160857.0,97
TXN107004,C7009,15283.0,net banking,canara,54.0,network error,0.0,2026-05-08 08:31:00,2026-01-05 19:38:00,success,permanent,0,Friday,8,May,19,2026,-176453.0,87
TXN107005,C5458,68433.0,wallet,canara,96.0,approved,4.0,2026-08-11 09:55:00,2026-08-11 10:00:00,success,permanent,0,Tuesday,9,August,33,2026,5.0,-9
TXN107006,C1667,59679.0,net banking,axis,0.0,expired card,3.0,2026-02-04 18:20:00,2026-02-04 18:52:00,success,permanent,0,Wednesday,18,February,6,2026,32.0,179
TXN107007,C4370,73736.0,wallet,axis,8.0,network error,3.0,2026-08-19 01:23:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,1,August,34,2026,-324345.0,-16
TXN107008,C6976,39218.0,credit card,bob,0.0,response timeout,0.0,2026-04-28 16:27:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,16,April,18,2026,-162529.0,96
TXN107009,C2394,11226.0,wallet,bob,68.0,invalid amount,2.0,2026-05-18 12:57:00,2026-05-18 13:04:00,failed,unknown,0,Monday,12,May,21,2026,7.0,76
TXN107010,C9290,17639.0,net banking,indusind,51.0,expired card,3.0,2026-04-06 00:51:00,2026-04-06 00:59:00,success,permanent,0,Monday,0,April,15,2026,8.0,119
TXN107011,C5070,45282.0,credit card,hdfc,68.0,approved,2.0,2026-03-28 03:36:00,2026-03-28 04:05:00,success,permanent,0,Saturday,3,March,13,2026,29.0,128
TXN107012,C7982,21807.0,net banking,indusind,0.0,card declined,4.0,2026-05-22 12:52:00,2026-05-22 13:22:00,pending,permanent,0,Friday,12,May,21,2026,30.0,72
TXN107013,C9613,69634.0,credit card,hdfc,96.0,insufficient funds,4.0,2026-08-28 05:24:00,2026-08-28 05:46:00,success,permanent,0,Friday,5,August,35,2026,22.0,-25
TXN107014,C6599,50105.0,debit card,indusind,54.0,approved,4.0,2026-11-29 15:39:00,2026-01-05 19:38:00,success,permanent,0,Sunday,15,November,48,2026,-472081.0,-119
TXN107015,C4650,45374.0,credit card,axis,96.0,response timeout,1.0,2026-12-29 14:56:00,2026-12-29 14:58:00,success,permanent,0,Tuesday,14,December,53,2026,2.0,-149
TXN107016,C4620,9596.0,upi,axis,8.0,response timeout,1.0,2026-09-07 02:03:00,2026-09-07 02:23:00,success,permanent,0,Monday,2,September,37,2026,20.0,-35
TXN107017,C4190,74033.0,upi,icici,51.0,response timeout,2.0,2026-02-13 11:22:00,2026-02-13 12:13:00,failed,permanent,74033,Friday,11,February,7,2026,51.0,170
TXN107018,C9789,26118.0,credit card,icici,55.0,insufficient funds,3.0,2026-03-09 04:33:00,2026-03-09 05:17:00,success,permanent,0,Monday,4,March,11,2026,44.0,147
TXN107019,C1391,22382.0,credit card,axis,12.0,response timeout,1.0,2026-03-21 21:24:00,2026-03-21 21:27:00,success,permanent,0,Saturday,21,March,12,2026,3.0,134
TXN107020,C2075,60964.0,debit card,pnb,68.0,approved,0.0,2026-06-01 10:06:00,2026-01-05 19:38:00,pending,permanent,0,Monday,10,June,23,2026,-211108.0,62
TXN107021,C3650,71214.0,credit card,indusind,0.0,system error,0.0,2026-05-19 19:35:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,19,May,21,2026,-192957.0,75
TXN107022,C3384,71602.0,debit card,yes bank,55.0,card declined,1.0,2026-09-01 03:19:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,3,September,36,2026,-343181.0,-29
TXN107023,C1809,33875.0,net banking,icici,54.0,expired card,3.0,2026-09-01 05:21:00,2026-09-01 05:44:00,success,permanent,0,Tuesday,5,September,36,2026,23.0,-29
TXN107024,C9047,22772.0,debit card,axis,96.0,system error,0.0,2026-12-21 11:45:00,2026-01-05 19:38:00,success,permanent,0,Monday,11,December,52,2026,-503527.0,-141
TXN107025,C6501,89206.0,net banking,hdfc,12.0,expired card,3.0,2026-12-13 00:40:00,2026-12-13 01:32:00,success,permanent,0,Sunday,0,December,50,2026,52.0,-132
TXN107026,C7895,50105.0,debit card,axis,12.0,expired card,4.0,2026-06-05 20:09:00,2026-06-05 21:08:00,success,permanent,0,Friday,20,June,23,2026,59.0,58
TXN107027,C2159,59004.0,wallet,canara,55.0,approved,0.0,2026-06-15 19:37:00,2026-01-05 19:38:00,failed,temporary,0,Monday,19,June,25,2026,-231839.0,48
TXN107028,C8574,61901.0,credit card,indusind,12.0,approved,2.0,2026-11-23 00:12:00,2026-01-05 19:38:00,failed,temporary,0,Monday,0,November,48,2026,-462514.0,-112
TXN107029,C2531,57436.0,credit card,axis,54.0,approved,4.0,2026-05-25 08:15:00,2026-05-25 08:46:00,success,permanent,0,Monday,8,May,22,2026,31.0,70
TXN107030,C6481,50105.0,wallet,indusind,12.0,insufficient funds,4.0,2026-12-27 04:51:00,2026-12-27 04:52:00,success,permanent,0,Sunday,4,December,52,2026,1.0,-146
TXN107031,C8548,27813.0,upi,canara,54.0,approved,0.0,2026-01-12 17:13:00,2026-01-05 19:38:00,success,permanent,0,Monday,17,January,3,2026,-9935.0,202
TXN107032,C5976,35316.0,debit card,bob,55.0,invalid amount,4.0,2026-06-21 21:48:00,2026-06-21 22:22:00,failed,temporary,0,Sunday,21,June,25,2026,34.0,42
TXN107033,C6695,29030.0,wallet,indusind,8.0,invalid amount,2.0,2026-11-06 09:05:00,2026-01-05 19:38:00,success,permanent,0,Friday,9,November,45,2026,-438567.0,-95
TXN107034,C9445,94760.0,net banking,indusind,68.0,system error,1.0,2026-07-31 14:48:00,2026-07-31 15:41:00,success,permanent,0,Friday,14,July,31,2026,53.0,2
TXN107035,C4548,14113.0,credit card,bob,55.0,system error,0.0,2026-10-07 18:04:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,18,October,41,2026,-395906.0,-66
TXN107036,C7163,36201.0,wallet,canara,8.0,approved,0.0,2026-10-27 18:51:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,18,October,44,2026,-424753.0,-86
TXN107037,C7671,30122.0,wallet,bob,55.0,network error,4.0,2026-03-12 07:43:00,2026-03-12 08:34:00,success,permanent,0,Thursday,7,March,11,2026,51.0,144
TXN107038,C6264,42489.0,wallet,yes bank,54.0,expired card,0.0,2026-08-30 09:24:00,2026-01-05 19:38:00,success,permanent,0,Sunday,9,August,35,2026,-340666.0,-27
TXN107039,C2231,20663.0,wallet,canara,0.0,response timeout,0.0,2026-10-22 00:08:00,2026-01-05 19:38:00,success,permanent,0,Thursday,0,October,43,2026,-416430.0,-80
TXN107040,C3423,34046.0,wallet,icici,54.0,insufficient funds,1.0,2026-06-18 16:30:00,2026-06-18 16:40:00,success,permanent,0,Thursday,16,June,25,2026,10.0,45
TXN107041,C9071,15390.0,upi,yes bank,54.0,card declined,2.0,2026-08-17 16:54:00,2026-01-05 19:38:00,success,permanent,0,Monday,16,August,34,2026,-322396.0,-15
TXN107042,C5261,93889.0,upi,bob,12.0,response timeout,2.0,2026-07-21 07:54:00,2026-07-21 08:04:00,success,permanent,0,Tuesday,7,July,30,2026,10.0,13
TXN107043,C3908,65617.0,net banking,hdfc,55.0,approved,2.0,2026-08-14 19:06:00,2026-08-14 19:09:00,success,permanent,0,Friday,19,August,33,2026,3.0,-12
TXN107044,C5712,50105.0,credit card,yes bank,54.0,card declined,2.0,2026-04-04 09:58:00,2026-04-04 10:51:00,failed,permanent,0,Saturday,9,April,14,2026,53.0,120
TXN107045,C7755,63094.0,wallet,axis,68.0,invalid amount,2.0,2026-02-01 10:23:00,2026-01-05 19:38:00,success,permanent,0,Sunday,10,February,5,2026,-38325.0,182
TXN107046,C4883,78771.0,wallet,axis,55.0,approved,0.0,2026-10-05 16:30:00,2026-01-05 19:38:00,success,permanent,0,Monday,16,October,41,2026,-392932.0,-64
