transaction_id,customer_id,amount,payment_method,bank_name,response_code,response_message,retry_count,transaction_time,retry_time,final_status,failure_type,revenue_lost,transaction_time_year,transaction_time_month,transaction_time_day,transaction_time_dayofweek,transaction_time_hour,transaction_time_minute,transaction_time_quarter,transaction_time_week,transaction_time_is_weekend,transaction_time_is_month_start,transaction_time_is_month_end,days_since_first_txn,customer_name,customer_segment,customer_age,account_created_time,customer_txn_count,transaction_score,risk_tier,customer_total_value,customer_avg_transaction,customer_transaction_count,customer_transaction_std,customer_first_date,customer_last_date,calculated_fee,net_amount,calculated_discount,anomaly_flag,anomaly_severity,risk_level
TXN108583,C9011,93495.0,Credit Card,ICICI Bank,51.0,approved,3.0,2026-04-12 14:32:00,2026-01-05 19:38,Failed,Permanent,93495.0,2026,4,12,6,14,32,2,15,1,0,0,0,Customer C9011,Bronze,25.0,2025-01-01,1,56.08846443830108,Medium,93495.0,93495.0,1,,2026-04-12 14:32:00,2026-04-12 14:32:00,1402.425,79470.75,14024.25,Dip,1274147.8164383562,Critical
TXN108584,C3372,42662.0,UPI,Axis Bank,51.0,system error,2.0,2026-10-15 03:03:00,2026-10-15 03:41,Success,Permanent,0.0,2026,10,15,3,3,3,4,42,0,0,0,0,Customer C3372,Bronze,48.0,2025-01-01,1,25.42769540085449,Low,42662.0,42662.0,1,,2026-10-15 03:03:00,2026-10-15 03:03:00,426.62,42662.0,0.0,Dip,1324980.8164383562,Critical
TXN108585,C2892,88965.0,Credit Card,Bank of Baroda,51.0,expired card,1.0,2026-09-30 19:14:00,2026-09-30 19:53,Success,Permanent,0.0,2026,9,30,2,19,14,3,40,0,0,1,108,Customer C2892,Bronze,69.0,2025-01-01,3,69.35611962804725,High,190939.0,63646.33,3,26733.55,2026-06-13 20:17:00,2026-09-30 19:14:00,1334.475,88965.0,0.0,Dip,1278677.8164383562,Critical
TXN108586,C6790,40294.0,Net Banking,Axis Bank,96.0,card declined,4.0,2026-11-28 06:01:00,2026-11-28 06:59,Success,Permanent,0.0,2026,11,28,5,6,1,4,48,1,0,0,255,Customer C6790,Bronze,29.0,2025-01-01,3,39.99939683337522,Medium,200709.0,66903.0,3,24860.61,2026-03-17 13:30:00,2026-11-28 06:01:00,1007.35,36264.6,4029.4000000000015,Dip,1327348.8164383562,Critical
TXN108587,C2883,65794.0,Credit Card,Bank of Baroda,8.0,card declined,3.0,2026-09-12 03:36:00,2026-09-12 03:57,Success,Permanent,0.0,2026,9,12,5,3,36,3,37,1,0,0,81,Customer C2883,Silver,65.0,2025-01-01,2,47.380145765267656,Medium,126001.0,63000.5,2,3950.61,2026-06-22 05:29:00,2026-09-12 03:36:00,986.91,55924.9,9869.099999999999,Dip,1301848.8164383562,Critical
TXN108588,C6467,867.0,Credit Card,Yes Bank,8.0,network error,1.0,2026-02-16 23:01:00,2026-02-16 23:47,Success,Permanent,0.0,2026,2,16,0,23,1,1,8,0,0,0,0,Customer C6467,Silver,36.0,2025-01-01,1,0.21834631817039457,Low,867.0,867.0,1,,2026-02-16 23:01:00,2026-02-16 23:01:00,13.004999999999999,736.9499999999999,130.05000000000007,Dip,1366775.8164383562,Critical
TXN108589,C1797,50105.0,Debit Card,Bank of Baroda,68.0,invalid amount,1.0,2026-07-02 00:27:00,2026-07-02 01:25,Success,Permanent,0.0,2026,7,2,3,0,27,3,27,0,0,0,0,Customer C1797,Bronze,67.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-07-02 00:27:00,2026-07-02 00:27:00,1002.1,47599.75,2505.25,Dip,1317537.8164383562,Critical
TXN108590,C9209,14705.0,Credit Card,Bank of Baroda,96.0,invalid amount,2.0,2026-09-12 10:58:00,2026-09-12 11:57,Success,Permanent,0.0,2026,9,12,5,10,58,3,37,1,0,0,0,Customer C9209,Bronze,23.0,2025-01-01,1,8.564966071877356,Low,14705.0,14705.0,1,,2026-09-12 10:58:00,2026-09-12 10:58:00,220.575,13969.75,735.25,Dip,1352937.8164383562,Critical
TXN108591,C9235,88405.0,UPI,HDFC Bank,0.0,expired card,4.0,2026-10-20 01:21:00,2026-10-20 01:22,Success,Permanent,0.0,2026,10,20,1,1,21,4,43,0,0,0,56,Customer C9235,Silver,63.0,2025-01-01,2,61.0183463181704,High,125726.0,62863.0,2,36121.84,2026-08-24 19:44:00,2026-10-20 01:21:00,884.0500000000001,75144.25,13260.75,Dip,1279237.8164383562,Critical
TXN108592,C1154,47619.0,Wallet,Yes Bank,68.0,response timeout,0.0,2026-04-21 17:59:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,21,1,17,59,2,17,0,0,0,43,Customer C1154,Bronze,48.0,2025-01-01,3,44.417592359889426,Medium,158276.0,52758.67,3,4473.62,2026-03-09 14:30:00,2026-06-10 08:28:00,1428.57,42857.1,4761.9000000000015,Dip,1320023.8164383562,Critical
TXN108593,C5962,3270.0,Wallet,Axis Bank,8.0,system error,4.0,2026-06-11 01:35:00,2026-06-11 01:55,Success,Permanent,0.0,2026,6,11,3,1,35,2,24,0,0,0,0,Customer C5962,Bronze,31.0,2025-01-01,1,1.6677557175169637,Low,3270.0,3270.0,1,,2026-06-11 01:35:00,2026-06-11 01:35:00,98.1,2943.0,327.0,Dip,1364372.8164383562,Critical
TXN108594,C5080,38448.0,Credit Card,Axis Bank,54.0,approved,2.0,2026-04-15 07:54:00,2026-04-15 08:31,Failed,Permanent,0.0,2026,4,15,2,7,54,2,16,0,0,0,0,Customer C5080,Gold,20.0,2025-01-01,1,22.885951244031162,Low,38448.0,38448.0,1,,2026-04-15 07:54:00,2026-04-15 07:54:00,576.72,38448.0,0.0,Dip,1329194.8164383562,Critical
TXN108595,C9050,4106.0,Credit Card,Axis Bank,54.0,expired card,0.0,2026-11-04 03:15:00,2026-01-05 19:38,Success,Permanent,0.0,2026,11,4,2,3,15,4,45,0,0,0,245,Customer C9050,Bronze,55.0,2025-01-01,2,10.172003015833125,Low,100131.0,50065.5,2,64996.55,2026-03-03 15:33:00,2026-11-04 03:15:00,61.589999999999996,3695.4,410.5999999999999,Dip,1363536.8164383562,Critical
TXN108596,C6947,33525.0,UPI,Yes Bank,12.0,expired card,4.0,2026-03-30 08:55:00,2026-03-30 09:15,Success,Permanent,0.0,2026,3,30,0,8,55,1,14,0,0,0,7,Customer C6947,Bronze,27.0,2025-01-01,3,35.91656195023876,Medium,208302.0,69434.0,3,31181.68,2026-03-23 04:00:00,2026-08-27 08:51:00,335.25,28496.25,5028.75,Dip,1334117.8164383562,Critical
TXN108597,C5320,83070.0,UPI,Bank of Baroda,68.0,expired card,1.0,2026-02-01 09:21:00,2026-02-01 10:01,Success,Permanent,0.0,2026,2,1,6,9,21,1,5,1,1,0,0,Customer C5320,Bronze,31.0,2025-01-01,2,57.80045237496858,Medium,105174.0,52587.0,2,43109.47,2026-02-01 09:21:00,2026-03-12 08:43:00,830.7,83070.0,0.0,Dip,1284572.8164383562,Critical
TXN108598,C2892,35693.0,Wallet,ICICI Bank,54.0,expired card,4.0,2026-08-08 04:43:00,2026-08-08 05:34,Success,Permanent,0.0,2026,8,8,5,4,43,3,32,1,0,0,55,Customer C2892,Bronze,69.0,2025-01-01,3,37.22422719276201,Medium,190939.0,63646.33,3,26733.55,2026-06-13 20:17:00,2026-09-30 19:14:00,1070.79,35693.0,0.0,Dip,1331949.8164383562,Critical
TXN108599,C4424,98383.0,Debit Card,Bank of Baroda,55.0,card declined,0.0,2026-12-25 21:07:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,25,4,21,7,4,52,0,0,0,0,Customer C4424,Bronze,65.0,2025-01-01,1,59.036742900226194,Medium,98383.0,98383.0,1,,2026-12-25 21:07:00,2026-12-25 21:07:00,1967.66,98383.0,0.0,Dip,1269259.8164383562,Critical
TXN108600,C3015,99201.0,UPI,Axis Bank,96.0,insufficient funds,2.0,2026-09-20 14:09:00,2026-01-05 19:38,Success,Permanent,0.0,2026,9,20,6,14,9,3,38,1,0,0,49,Customer C3015,Bronze,35.0,2025-01-01,2,67.5301331992963,High,155971.0,77985.5,2,30003.25,2026-08-01 18:50:00,2026-09-20 14:09:00,992.01,84320.84999999999,14880.150000000009,Dip,1268441.8164383562,Critical
TXN108601,C7673,22286.0,Debit Card,HDFC Bank,55.0,invalid amount,0.0,2026-06-11 06:23:00,2026-01-05 19:38,Failed,Permanent,22286.0,2026,6,11,3,6,23,2,24,0,0,0,0,Customer C7673,Silver,58.0,2025-01-01,2,21.13757225433526,Low,79344.0,39672.0,2,24587.52,2026-06-11 06:23:00,2026-08-26 16:45:00,445.72,21171.7,1114.2999999999993,Dip,1345356.8164383562,Critical
TXN108602,C7032,74417.0,Debit Card,ICICI Bank,51.0,card declined,4.0,2026-05-20 14:01:00,2026-05-20 14:11,Success,Permanent,0.0,2026,5,20,2,14,1,2,21,0,0,0,0,Customer C7032,Silver,48.0,2025-01-01,2,52.581251570746424,Medium,167914.0,83957.0,2,13491.6,2026-05-20 14:01:00,2026-08-05 17:39:00,1488.34,74417.0,0.0,Dip,1293225.8164383562,Critical
TXN108603,C5833,29215.0,UPI,Bank of Baroda,51.0,card declined,0.0,2026-03-13 08:17:00,2026-01-05 19:38,Success,Permanent,0.0,2026,3,13,4,8,17,1,11,0,0,0,0,Customer C5833,Silver,28.0,2025-01-01,2,25.31691379743654,Low,98783.0,49391.5,2,28533.88,2026-03-13 08:17:00,2026-07-23 22:44:00,292.15000000000003,27754.25,1460.75,Dip,1338427.8164383562,Critical
TXN108604,C1565,65006.0,Debit Card,Axis Bank,96.0,network error,2.0,2026-08-11 10:19:00,2026-08-11 10:47,Success,Permanent,0.0,2026,8,11,1,10,19,3,33,0,0,0,217,Customer C1565,Silver,23.0,2025-01-01,3,54.90485046494095,Medium,192643.0,64214.33,3,33197.58,2026-01-05 14:40:00,2026-12-13 16:41:00,1300.1200000000001,61755.7,3250.300000000003,Dip,1302636.8164383562,Critical
TXN108605,C8412,7344.0,Wallet,Yes Bank,12.0,network error,0.0,2026-09-25 16:05:00,2026-01-05 19:38,Success,Permanent,0.0,2026,9,25,4,16,5,3,39,0,0,0,0,Customer C8412,Gold,18.0,2025-01-01,1,4.125056546871074,Low,7344.0,7344.0,1,,2026-09-25 16:05:00,2026-09-25 16:05:00,220.32,7344.0,0.0,Dip,1360298.8164383562,Critical
TXN108606,C3018,50364.0,Wallet,Yes Bank,0.0,approved,2.0,2026-11-19 23:54:00,2026-01-05 19:38,Failed,Unknown,0.0,2026,11,19,3,23,54,4,47,0,0,0,0,Customer C3018,Gold,61.0,2025-01-01,1,30.073284744910783,Medium,50364.0,50364.0,1,,2026-11-19 23:54:00,2026-11-19 23:54:00,1510.9199999999998,45327.6,5036.4000000000015,Dip,1317278.8164383562,Critical
TXN108607,C3314,89367.0,Wallet,Bank of Baroda,54.0,network error,0.0,2026-06-25 13:48:00,2026-01-05 19:38,Failed,Temporary,0.0,2026,6,25,3,13,48,2,26,0,0,0,0,Customer C3314,Silver,47.0,2025-01-01,1,53.598592611208836,Medium,89367.0,89367.0,1,,2026-06-25 13:48:00,2026-06-25 13:48:00,2681.0099999999998,80430.3,8936.699999999997,Dip,1278275.8164383562,Critical
TXN108608,C5412,13644.0,Credit Card,Canara Bank,0.0,system error,3.0,2026-06-06 09:41:00,2026-06-06 10:10,Success,Permanent,0.0,2026,6,6,5,9,41,2,23,1,0,0,27,Customer C5412,Bronze,63.0,2025-01-01,2,15.925006282985677,Low,27604.0,13802.0,2,223.45,2026-05-10 02:15:00,2026-06-06 09:41:00,204.66,13644.0,0.0,Dip,1353998.8164383562,Critical
TXN108609,C4883,37145.0,Debit Card,IndusInd Bank,54.0,network error,3.0,2026-04-15 06:32:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,15,2,6,32,2,16,0,0,0,0,,,,,2,30.100025131942697,Medium,115916.0,57958.0,2,29434.03,2026-04-15 06:32:00,2026-10-05 16:30:00,742.9,31573.25,5571.75,Dip,1330497.8164383562,Critical
TXN108610,C9216,13318.0,UPI,Yes Bank,8.0,expired card,3.0,2026-03-13 09:12:00,2026-03-13 10:10,Success,Permanent,0.0,2026,3,13,4,9,12,1,11,0,0,0,0,Customer C9216,Silver,46.0,2025-01-01,2,15.728373963307366,Low,19934.0,9967.0,2,4739.03,2026-03-13 09:12:00,2026-08-27 17:12:00,133.18,13318.0,0.0,Dip,1354324.8164383562,Critical
TXN108611,C7739,60609.0,Net Banking,Punjab National Bank,0.0,network error,1.0,2026-12-28 23:27:00,2026-12-28 23:52,Success,Permanent,0.0,2026,12,28,0,23,27,4,53,0,0,0,0,Customer C7739,Bronze,36.0,2025-01-01,1,36.25272681578286,Medium,60609.0,60609.0,1,,2026-12-28 23:27:00,2026-12-28 23:27:00,1515.2250000000001,51517.65,9091.349999999999,Dip,1307033.8164383562,Critical
TXN108612,C8902,54558.0,UPI,HDFC Bank,8.0,network error,4.0,2026-09-13 15:10:00,2026-09-13 16:01,Failed,Permanent,54558.0,2026,9,13,6,15,10,3,37,1,0,0,175,Customer C8902,Bronze,51.0,2025-01-01,3,48.602965569238506,Medium,193303.0,64434.33,3,15836.84,2026-03-22 07:29:00,2026-09-13 15:10:00,545.58,49102.200000000004,5455.799999999996,Dip,1313084.8164383562,Critical
TXN108613,C2189,27216.0,Wallet,Axis Bank,12.0,response timeout,2.0,2026-12-03 15:23:00,2026-12-03 15:31,Failed,Permanent,27216.0,2026,12,3,3,15,23,4,49,0,0,0,240,Customer C2189,Bronze,38.0,2025-01-01,3,32.11118371450114,Medium,129639.0,43213.0,3,35494.76,2026-04-07 14:09:00,2026-12-03 15:23:00,816.48,25855.199999999997,1360.800000000003,Dip,1340426.8164383562,Critical
TXN108614,C8156,19562.0,Net Banking,Bank of Baroda,68.0,expired card,0.0,2026-07-05 16:41:00,2026-01-05 19:38,Success,Permanent,0.0,2026,7,5,6,16,41,3,27,1,0,0,0,Customer C8156,Silver,53.0,2025-01-01,2,19.494546368434282,Low,40772.0,20386.0,2,1165.31,2026-07-05 16:41:00,2026-12-26 23:08:00,489.05,19562.0,0.0,Dip,1348080.8164383562,Critical
TXN108615,C8342,87361.0,Net Banking,Axis Bank,12.0,system error,1.0,2026-09-26 01:56:00,2026-09-26 02:05,Failed,Unknown,0.0,2026,9,26,5,1,56,3,39,1,0,0,0,Customer C8342,Bronze,71.0,2025-01-01,1,52.388640361899974,Medium,87361.0,87361.0,1,,2026-09-26 01:56:00,2026-09-26 01:56:00,2184.025,78624.90000000001,8736.099999999991,Dip,1280281.8164383562,Critical
TXN108616,C7884,66877.0,UPI,Axis Bank,0.0,card declined,2.0,2026-10-09 11:02:00,2026-10-09 11:27,Success,Permanent,0.0,2026,10,9,4,11,2,4,41,0,0,0,0,Customer C7884,Bronze,36.0,2025-01-01,1,40.0333752199045,Medium,66877.0,66877.0,1,,2026-10-09 11:02:00,2026-10-09 11:02:00,668.77,66877.0,0.0,Dip,1300765.8164383562,Critical
TXN108617,C4157,74957.0,UPI,HDFC Bank,96.0,card declined,4.0,2026-05-26 21:58:00,2026-05-26 22:43,Success,Permanent,0.0,2026,5,26,1,21,58,2,22,0,0,0,0,Customer C4157,Bronze,71.0,2025-01-01,3,60.90696154812767,High,193238.0,64412.67,3,14921.09,2026-05-26 21:58:00,2026-11-30 11:39:00,749.57,71209.15,3747.850000000006,Dip,1292685.8164383562,Critical
TXN108618,C6520,48174.0,UPI,ICICI Bank,51.0,system error,3.0,2026-04-14 17:29:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,14,1,17,29,2,16,0,0,0,0,Customer C6520,Bronze,31.0,2025-01-01,3,44.752349836642374,Medium,189016.0,63005.33,3,20122.54,2026-04-14 17:29:00,2026-10-04 04:19:00,481.74,48174.0,0.0,Dip,1319468.8164383562,Critical
TXN108619,C2741,43627.0,Debit Card,Yes Bank,0.0,card declined,1.0,2026-04-13 09:34:00,2026-04-13 10:01,Success,Permanent,0.0,2026,4,13,0,9,34,2,16,0,0,0,0,Customer C2741,Silver,46.0,2025-01-01,2,34.00975119376728,Medium,107661.0,53830.5,2,14429.93,2026-04-13 09:34:00,2026-06-07 00:03:00,872.54,41445.65,2181.3499999999985,Dip,1324015.8164383562,Critical
TXN108620,C4688,72693.0,Credit Card,Bank of Baroda,54.0,network error,2.0,2026-08-29 08:45:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,29,5,8,45,3,35,1,0,0,120,Customer C4688,Bronze,67.0,2025-01-01,3,59.54139230962554,Medium,122033.0,40677.67,3,31198.41,2026-05-01 01:49:00,2026-10-19 18:12:00,1090.395,72693.0,0.0,Dip,1294949.8164383562,Critical
TXN108621,C8485,79302.0,UPI,Bank of Baroda,54.0,network error,4.0,2026-09-22 09:54:00,2026-09-22 10:10,Success,Permanent,0.0,2026,9,22,1,9,54,3,39,0,0,0,212,Customer C8485,Silver,55.0,2025-01-01,2,55.527720532797176,Medium,129764.0,64882.0,2,20392.96,2026-02-22 07:17:00,2026-09-22 09:54:00,793.02,75336.9,3965.100000000006,Dip,1288340.8164383562,Critical
TXN108622,C6369,49044.0,Net Banking,Bank of Baroda,51.0,expired card,0.0,2026-10-24 17:48:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,24,5,17,48,4,43,1,0,0,0,Customer C6369,Silver,26.0,2025-01-01,1,29.277104800201055,Low,49044.0,49044.0,1,,2026-10-24 17:48:00,2026-10-24 17:48:00,1226.1000000000001,46591.799999999996,2452.2000000000044,Dip,1318598.8164383562,Critical
TXN108623,C6644,95887.0,Credit Card,Punjab National Bank,8.0,invalid amount,1.0,2026-07-31 15:16:00,2026-07-31 15:33,Success,Permanent,0.0,2026,7,31,4,15,16,3,31,0,0,1,119,Customer C6644,Gold,25.0,2025-01-01,3,73.53123900477507,High,218092.0,72697.33,3,30416.21,2026-04-02 20:13:00,2026-07-31 15:16:00,1438.3049999999998,95887.0,0.0,Dip,1271755.8164383562,Critical
TXN108624,C5023,80953.0,Net Banking,Bank of Baroda,51.0,response timeout,3.0,2026-04-22 11:01:00,2026-04-22 11:19,Success,Permanent,0.0,2026,4,22,2,11,1,2,17,0,0,0,98,,,,,2,56.52354863030913,Medium,135738.0,67869.0,2,18503.57,2026-01-13 15:54:00,2026-04-22 11:01:00,2023.825,68810.05,12142.949999999997,Dip,1286689.8164383562,Critical
TXN108625,C1716,23751.0,Credit Card,Yes Bank,0.0,system error,1.0,2026-01-31 14:55:00,2026-01-31 15:06,Success,Permanent,0.0,2026,1,31,5,14,55,1,5,1,0,1,17,Customer C1716,Bronze,22.0,2025-01-01,3,30.0212113596381,Medium,87602.0,29200.67,3,26790.49,2026-01-14 02:25:00,2026-07-25 12:15:00,356.265,23751.0,0.0,Dip,1343891.8164383562,Critical
TXN108626,C4967,28223.0,Net Banking,Canara Bank,96.0,network error,4.0,2026-09-20 01:39:00,2026-09-20 02:16,Success,Permanent,0.0,2026,9,20,6,1,39,3,38,1,0,0,0,Customer C4967,Bronze,66.0,2025-01-01,2,24.718572505654688,Low,101374.0,50687.0,2,31768.89,2026-09-20 01:39:00,2026-12-21 09:13:00,705.575,23989.55,4233.450000000001,Dip,1339419.8164383562,Critical
TXN108627,C8423,50105.0,Credit Card,Punjab National Bank,68.0,network error,4.0,2026-10-31 20:51:00,2026-10-31 21:25,Pending,Permanent,0.0,2026,10,31,5,20,51,4,44,1,0,1,216,Customer C8423,Silver,45.0,2025-01-01,2,37.91706458909274,Medium,100598.0,50299.0,2,274.36,2026-03-29 10:27:00,2026-10-31 20:51:00,751.5749999999999,42589.25,7515.75,Dip,1317537.8164383562,Critical
TXN108628,C7450,30725.0,Wallet,Bank of Baroda,54.0,system error,2.0,2026-11-29 16:50:00,2026-11-29 17:07,Success,Permanent,0.0,2026,11,29,6,16,50,4,48,1,0,0,218,Customer C7450,Bronze,73.0,2025-01-01,3,34.227695400854486,Medium,104968.0,34989.33,3,9296.5,2026-04-25 16:39:00,2026-11-29 16:50:00,921.75,27652.5,3072.5,Dip,1336917.8164383562,Critical
TXN108629,C4215,11805.0,UPI,Yes Bank,12.0,response timeout,3.0,2026-12-28 01:07:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,28,0,1,7,4,53,0,0,0,151,Customer C4215,Bronze,18.0,2025-01-01,2,14.81578286001508,Low,15127.0,7563.5,2,5998.39,2026-07-29 19:36:00,2026-12-28 01:07:00,118.05,10034.25,1770.75,Dip,1355837.8164383562,Critical
TXN108630,C8825,78184.0,UPI,Bank of Baroda,54.0,card declined,0.0,2026-01-20 18:24:00,2026-01-05 19:38,Success,Permanent,0.0,2026,1,20,1,18,24,1,4,0,0,0,11,Customer C8825,Bronze,19.0,2025-01-01,2,54.85338024629305,Medium,162008.0,81004.0,2,3988.08,2026-01-08 19:16:00,2026-01-20 18:24:00,781.84,74274.8,3909.199999999997,Dip,1289458.8164383562,Critical
TXN108631,C1390,76924.0,Credit Card,Axis Bank,68.0,approved,2.0,2026-06-07 19:30:00,2026-06-07 20:17,Success,Permanent,0.0,2026,6,7,6,19,30,2,23,1,0,0,0,Customer C1390,Gold,20.0,2025-01-01,3,62.093390299070116,High,119145.0,39715.0,3,36916.56,2026-06-07 19:30:00,2026-11-02 22:34:00,1153.86,69231.6,7692.399999999994,Dip,1290718.8164383562,Critical
TXN108632,C4037,44753.0,Debit Card,Punjab National Bank,54.0,insufficient funds,0.0,2026-08-03 16:36:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,3,0,16,36,3,32,0,0,0,0,Customer C4037,Bronze,24.0,2025-01-01,1,26.688916813269664,Low,44753.0,44753.0,1,,2026-08-03 16:36:00,2026-08-03 16:36:00,895.0600000000001,42515.35,2237.6500000000015,Dip,1322889.8164383562,Critical
TXN108633,C1232,65463.0,Net Banking,Bank of Baroda,8.0,card declined,2.0,2026-05-19 02:44:00,2026-05-19 03:41,Success,Permanent,0.0,2026,5,19,1,2,44,2,21,0,0,0,130,Customer C1232,Bronze,28.0,2025-01-01,3,55.18049761246544,Medium,119583.0,39861.0,3,31979.19,2026-01-08 06:05:00,2026-10-27 19:37:00,1636.575,65463.0,0.0,Dip,1302179.8164383562,Critical
TXN108634,C4131,98607.0,Credit Card,Yes Bank,8.0,expired card,0.0,2026-11-11 23:48:00,2026-01-05 19:38,Failed,Permanent,0.0,2026,11,11,2,23,48,4,46,0,0,0,0,Customer C4131,Bronze,63.0,2025-01-01,1,59.171852224176924,Medium,98607.0,98607.0,1,,2026-11-11 23:48:00,2026-11-11 23:48:00,1479.105,83815.95,14791.050000000003,Dip,1269035.8164383562,Critical
TXN108635,C8634,65622.0,UPI,Axis Bank,68.0,card declined,4.0,2026-08-20 22:26:00,2026-01-05 19:38,Pending,Permanent,0.0,2026,8,20,3,22,26,3,34,0,0,0,0,Customer C8634,Bronze,54.0,2025-01-01,1,39.27640110580548,Medium,65622.0,65622.0,1,,2026-08-20 22:26:00,2026-08-20 22:26:00,656.22,59059.8,6562.199999999997,Dip,1302020.8164383562,Critical
TXN108636,C1233,50105.0,Credit Card,Axis Bank,54.0,response timeout,4.0,2026-07-18 04:35:00,2026-07-18 04:48,Success,Permanent,0.0,2026,7,18,5,4,35,3,29,1,0,0,165,Customer C1233,Bronze,48.0,2025-01-01,3,45.91706458909274,Medium,149328.0,49776.0,3,25564.09,2026-02-02 09:12:00,2026-07-18 04:35:00,751.5749999999999,47599.75,2505.25,Dip,1317537.8164383562,Critical
TXN108637,C2391,39570.0,Debit Card,Yes Bank,8.0,approved,4.0,2026-07-31 17:03:00,2026-07-31 17:48,Success,Permanent,0.0,2026,7,31,4,17,3,3,31,0,0,1,0,Customer C2391,Silver,55.0,2025-01-01,2,31.56270419703443,Medium,130708.0,65354.0,2,36464.08,2026-07-31 17:03:00,2026-10-15 23:39:00,791.4,33634.5,5935.5,Dip,1328072.8164383562,Critical
TXN108638,C1889,61762.0,UPI,Axis Bank,96.0,invalid amount,1.0,2026-11-30 09:40:00,2026-11-30 10:29,Success,Permanent,0.0,2026,11,30,0,9,40,4,49,0,0,1,124,Customer C1889,Bronze,25.0,2025-01-01,4,60.9481779341543,High,278175.0,69543.75,4,31194.82,2026-07-29 03:13:00,2026-11-30 09:40:00,617.62,58673.899999999994,3088.100000000006,Dip,1305880.8164383562,Critical
TXN108639,C8902,56044.0,Net Banking,IndusInd Bank,51.0,invalid amount,4.0,2026-05-27 06:16:00,2026-05-27 06:32,Success,Permanent,0.0,2026,5,27,2,6,16,2,22,0,0,0,65,Customer C8902,Bronze,51.0,2025-01-01,3,49.49927117366173,Medium,193303.0,64434.33,3,15836.84,2026-03-22 07:29:00,2026-09-13 15:10:00,1401.1000000000001,50439.6,5604.4000000000015,Dip,1311598.8164383562,Critical
TXN108640,C1745,81901.0,Credit Card,Yes Bank,54.0,approved,1.0,2026-07-07 00:45:00,2026-01-05 19:38,Failed,Permanent,81901.0,2026,7,7,1,0,45,3,28,0,0,0,0,Customer C1745,Bronze,36.0,2025-01-01,2,57.095350590600646,Medium,85319.0,42659.5,2,55495.86,2026-07-07 00:45:00,2026-09-07 00:35:00,1228.5149999999999,77805.95,4095.050000000003,Dip,1285741.8164383562,Critical
TXN108641,C1427,1517.0,Debit Card,HDFC Bank,68.0,system error,2.0,2026-06-25 20:30:00,2026-06-25 20:56,Success,Permanent,0.0,2026,6,25,3,20,30,2,26,0,0,0,0,Customer C1427,Gold,67.0,2025-01-01,1,0.6104046242774566,Low,1517.0,1517.0,1,,2026-06-25 20:30:00,2026-06-25 20:30:00,30.34,1289.45,227.54999999999995,Dip,1366125.8164383562,Critical
TXN108642,C1731,50105.0,Debit Card,Canara Bank,0.0,invalid amount,4.0,2026-08-06 18:02:00,2026-08-06 18:18,Success,Permanent,0.0,2026,8,6,3,18,2,3,32,0,0,0,179,Customer C1731,Gold,72.0,2025-01-01,2,37.91706458909274,Medium,132659.0,66329.5,2,22944.91,2026-02-08 09:42:00,2026-08-06 18:02:00,1002.1,42589.25,7515.75,Dip,1317537.8164383562,Critical
TXN108643,C1799,55446.0,UPI,Punjab National Bank,68.0,expired card,1.0,2026-07-13 15:51:00,2026-07-13 16:29,Failed,Permanent,55446.0,2026,7,13,0,15,51,3,29,0,0,0,0,Customer C1799,Bronze,58.0,2025-01-01,1,33.13857753204323,Medium,55446.0,55446.0,1,,2026-07-13 15:51:00,2026-07-13 15:51:00,554.46,47129.1,8316.900000000001,Dip,1312196.8164383562,Critical
TXN108644,C7507,37518.0,UPI,IndusInd Bank,54.0,card declined,0.0,2026-07-23 21:13:00,2026-01-05 19:38,Success,Permanent,0.0,2026,7,23,3,21,13,3,30,0,0,0,0,Customer C7507,Silver,46.0,2025-01-01,2,30.32500628298568,Medium,99164.0,49582.0,2,17061.07,2026-07-23 21:13:00,2026-11-09 19:49:00,375.18,31890.3,5627.700000000001,Dip,1330124.8164383562,Critical
TXN108645,C8025,29730.0,Credit Card,Canara Bank,8.0,response timeout,2.0,2026-11-25 13:02:00,2026-11-25 13:16,Success,Permanent,0.0,2026,11,25,2,13,2,4,48,0,0,0,0,Customer C8025,Gold,70.0,2025-01-01,1,17.627544609198292,Low,29730.0,29730.0,1,,2026-11-25 13:02:00,2026-11-25 13:02:00,445.95,28243.5,1486.5,Dip,1337912.8164383562,Critical
TXN108646,C8624,35714.0,Debit Card,Yes Bank,8.0,response timeout,2.0,2026-08-30 04:58:00,2026-08-30 05:31,Success,Permanent,0.0,2026,8,30,6,4,58,3,35,1,0,0,0,Customer C8624,Bronze,24.0,2025-01-01,1,21.236893691882383,Low,35714.0,35714.0,1,,2026-08-30 04:58:00,2026-08-30 04:58:00,714.28,35714.0,0.0,Dip,1331928.8164383562,Critical
