Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost
TXN107597,C3987,22275.0,Wallet,BOB,8.0,Approved,4.0,2026-02-06 05:49,2026-02-06 06:10,Success,No Failure,0
TXN107598,C9627,52145.0,Wallet,PNB,54.0,Card Declined,3.0,2026-09-16 05:32,2026-09-16 05:46,Success,No Failure,0
TXN107599,C5947,45384.0,Credit Card,Axis,8.0,Approved,2.0,2026-07-31 23:40,2026-07-31 23:41,Success,No Failure,0
TXN107600,C7651,16604.0,Wallet,Yes Bank,96.0,Approved,2.0,2026-04-13 22:15,2026-04-13 22:23,Success,No Failure,0
TXN107601,C7979,44586.0,UPI,PNB,0.0,Insufficient Funds,2.0,2026-08-16 06:01,2026-08-16 06:31,Success,No Failure,0
TXN107602,C7794,31253.0,UPI,Axis,12.0,Approved,1.0,2026-12-26 01:03,2026-12-26 01:20,Success,No Failure,0
TXN107603,C7524,50105.0,Debit Card,Canara,55.0,Network Error,4.0,2026-02-18 16:06,2026-02-18 16:35,Failed,Permanent,0
TXN107604,C4144,28577.0,Credit Card,BOB,0.0,Approved,0.0,2026-05-20 11:09,,Success,No Failure,0
TXN107605,C4587,37845.0,Debit Card,Canara,0.0,Invalid Amount,4.0,2026-06-21 16:59,2026-06-21 17:03,Success,No Failure,0
TXN107606,C1076,20502.0,Net Banking,Axis,54.0,Network Error,0.0,2026-03-10 16:54,,Success,No Failure,0
TXN107607,C9959,39898.0,Net Banking,BOB,0.0,Approved,2.0,2026-06-15 17:55,2026-06-15 18:15,Success,No Failure,0
TXN107608,C7553,60016.0,Wallet,Yes Bank,0.0,Response Timeout,2.0,2026-07-22 12:21,2026-07-22 12:51,Success,No Failure,0
TXN107609,C9297,79424.0,Debit Card,Yes Bank,12.0,Card Declined,1.0,2026-03-25 18:31,2026-03-25 18:35,Success,No Failure,0
TXN107610,C7694,20191.0,Wallet,IndusInd,54.0,Invalid Amount,0.0,2026-02-25 22:22,,Success,No Failure,0
TXN107611,C3873,7921.0,UPI,HDFC,55.0,Response Timeout,3.0,2026-11-18 12:02,2026-11-18 12:09,Success,No Failure,0
TXN107612,C4346,14054.0,Net Banking,BOB,68.0,Approved,2.0,2026-05-13 22:50,2026-05-13 23:48,Success,No Failure,0
TXN107613,C8024,71624.0,Credit Card,Axis,96.0,Approved,1.0,2026-06-02 23:29,2026-06-03 00:21,Success,No Failure,0
TXN107614,C4148,50105.0,Debit Card,HDFC,55.0,Insufficient Funds,0.0,2026-11-03 07:45,,Success,No Failure,0
TXN107615,C1244,60745.0,Net Banking,Axis,54.0,Network Error,0.0,2026-04-23 03:56,,Success,No Failure,0
TXN107616,C3625,46062.0,UPI,Yes Bank,68.0,System Error,1.0,2026-08-01 15:53,2026-08-01 16:23,Success,No Failure,0
TXN107617,C4849,15829.0,Wallet,BOB,54.0,Response Timeout,4.0,2026-03-03 22:28,2026-03-03 22:56,Failed,Permanent,15829
TXN107618,C8737,50105.0,UPI,Axis,55.0,System Error,1.0,2026-06-14 12:23,2026-06-14 13:02,Success,No Failure,0
TXN107619,C9333,50105.0,Credit Card,PNB,8.0,Approved,1.0,2026-05-05 07:54,2026-05-05 07:57,Success,No Failure,0
TXN107620,C1892,65734.0,Net Banking,HDFC,54.0,Insufficient Funds,4.0,2026-05-03 12:26,2026-05-03 12:56,Success,No Failure,0
TXN107621,C6487,85195.0,Debit Card,PNB,0.0,Approved,4.0,2026-02-20 13:54,2026-02-20 14:07,Success,No Failure,0
TXN107622,C8251,60267.0,Net Banking,PNB,55.0,Expired Card,2.0,2026-10-05 00:37,2026-10-05 00:44,Success,No Failure,0
TXN107623,C8310,72262.0,UPI,Yes Bank,68.0,System Error,3.0,2026-08-07 00:14,2026-08-07 00:21,Success,No Failure,0
TXN107624,C3399,50105.0,Wallet,BOB,68.0,Card Declined,3.0,2026-09-24 23:37,2026-09-25 00:27,Success,No Failure,0
TXN107625,C5640,57472.0,Debit Card,Canara,54.0,System Error,1.0,2026-12-15 21:29,2026-12-15 22:08,Success,No Failure,0
TXN107626,C3960,59503.0,Debit Card,Canara,51.0,Response Timeout,1.0,2026-01-23 09:25,2026-01-23 09:55,Success,No Failure,0
TXN107627,C8325,67686.0,UPI,Canara,0.0,Card Declined,0.0,2026-11-13 17:14,,Success,No Failure,0
TXN107628,C2469,47532.0,Net Banking,PNB,55.0,System Error,0.0,2026-12-26 21:01,,Success,No Failure,0
TXN107629,C4374,72328.0,Wallet,BOB,54.0,Approved,2.0,2026-09-13 22:02,2026-09-13 22:19,Success,No Failure,0
TXN107630,C9847,26051.0,Wallet,HDFC,51.0,Expired Card,2.0,2026-10-09 23:57,2026-10-10 00:02,Success,No Failure,0
TXN107631,C9234,16871.0,Net Banking,Yes Bank,55.0,Card Declined,1.0,2026-10-21 17:22,2026-10-21 17:52,Success,No Failure,0
TXN107632,C8923,50105.0,Debit Card,Canara,55.0,System Error,4.0,2026-02-22 06:22,2026-02-22 06:39,Success,No Failure,0
TXN107633,C6122,81583.0,Credit Card,IndusInd,12.0,Invalid Amount,2.0,2026-12-14 15:34,2026-12-14 16:28,Success,No Failure,0
TXN107634,C6387,9805.0,Net Banking,IndusInd,0.0,Expired Card,2.0,2026-07-13 10:27,2026-07-13 10:57,Success,No Failure,0
TXN107635,C8631,4247.0,Debit Card,Yes Bank,68.0,System Error,2.0,2026-11-12 19:23,2026-11-12 19:28,Pending,Permanent,0
TXN107636,C8226,50105.0,Credit Card,Axis,55.0,Network Error,1.0,2026-10-17 18:00,2026-10-17 18:27,Success,No Failure,0
TXN107637,C6108,66109.0,Credit Card,IndusInd,55.0,Approved,3.0,2026-08-18 04:57,2026-08-18 05:43,Success,No Failure,0
TXN107638,C3224,30077.0,Credit Card,Yes Bank,54.0,Expired Card,0.0,2026-03-12 02:13,,Success,No Failure,0
TXN107639,C3110,8987.0,UPI,ICICI,54.0,Expired Card,1.0,2026-02-27 15:27,2026-02-27 16:09,Success,No Failure,0
TXN107640,C1957,90913.0,UPI,ICICI,55.0,Insufficient Funds,3.0,2026-03-05 05:27,2026-03-05 05:32,Success,No Failure,0
TXN107641,C8146,72553.0,Credit Card,ICICI,0.0,Insufficient Funds,2.0,2026-03-23 10:14,2026-03-23 10:44,Failed,Permanent,72553
TXN107642,C1560,6115.0,Debit Card,Canara,54.0,Approved,0.0,2026-10-05 13:18,,Failed,Temporary,0
TXN107643,C8413,97991.0,Debit Card,Yes Bank,54.0,Response Timeout,4.0,2026-12-16 18:38,2026-12-16 18:40,Success,No Failure,0
TXN107644,C2312,55275.0,Credit Card,HDFC,55.0,Invalid Amount,0.0,2026-06-15 13:33,,Failed,Unknown,0
TXN107645,C2821,11410.0,Wallet,ICICI,0.0,Response Timeout,0.0,2026-05-31 01:18,,Success,No Failure,0
TXN107646,C6646,50105.0,UPI,Yes Bank,96.0,Card Declined,1.0,2026-03-30 21:10,2026-03-30 21:11,Success,No Failure,0
TXN107647,C5945,88752.0,Net Banking,PNB,68.0,Network Error,2.0,2026-11-02 08:04,2026-11-02 08:22,Success,No Failure,0
TXN107648,C6374,56127.0,UPI,BOB,8.0,Card Declined,4.0,2026-12-30 22:02,2026-12-30 22:50,Failed,Unknown,0
TXN107649,C3651,54413.0,Credit Card,Yes Bank,68.0,Expired Card,4.0,2026-05-23 04:13,2026-05-23 05:11,Success,No Failure,0
TXN107650,C5701,9977.0,Credit Card,Axis,54.0,System Error,4.0,2026-10-05 14:18,2026-10-05 14:59,Success,No Failure,0
TXN107651,C3877,50105.0,Credit Card,Axis,0.0,Expired Card,0.0,2026-04-16 09:41,,Success,No Failure,0
TXN107652,C6582,72496.0,Debit Card,Canara,12.0,System Error,4.0,2026-09-05 21:04,2026-09-05 21:08,Success,No Failure,0
TXN107653,C6390,50105.0,Net Banking,ICICI,55.0,Network Error,1.0,2026-01-24 13:17,2026-01-24 13:47,Success,No Failure,0
TXN107654,C5083,50105.0,UPI,Axis,68.0,Card Declined,2.0,2026-02-17 14:27,2026-02-17 14:55,Success,No Failure,0
TXN107655,C1745,3418.0,Debit Card,Axis,51.0,Expired Card,0.0,2026-09-07 00:35,,Success,No Failure,0
TXN107656,C9749,17199.0,Wallet,Yes Bank,51.0,Card Declined,2.0,2026-10-30 18:20,2026-10-30 18:27,Success,No Failure,0
TXN107657,C1941,51863.0,Net Banking,Canara,0.0,System Error,4.0,2026-07-13 21:00,2026-07-13 21:18,Success,No Failure,0
TXN107658,C5023,54785.0,UPI,Yes Bank,68.0,Approved,1.0,2026-01-13 15:54,2026-01-13 16:12,Success,No Failure,0
TXN107659,C3296,19599.0,Debit Card,Axis,96.0,Approved,4.0,2026-04-11 14:38,2026-04-11 14:50,Success,No Failure,0
TXN107660,C1939,26781.0,Credit Card,ICICI,55.0,Expired Card,0.0,2026-10-27 19:53,,Success,No Failure,0
TXN107661,C2610,81567.0,UPI,PNB,54.0,Insufficient Funds,2.0,2026-11-30 02:14,2026-11-30 02:44,Failed,Permanent,81567
TXN107662,C7300,95432.0,UPI,IndusInd,8.0,System Error,2.0,2026-12-30 16:05,2026-12-30 16:50,Success,No Failure,0
TXN107663,C2725,61391.0,Credit Card,BOB,8.0,Invalid Amount,0.0,2026-05-17 10:44,,Success,No Failure,0
TXN107664,C9853,40050.0,Wallet,Axis,12.0,System Error,3.0,2026-12-24 12:38,2026-12-24 13:13,Success,No Failure,0
TXN107665,C8187,27696.0,Wallet,PNB,54.0,System Error,0.0,2026-04-05 03:36,,Pending,Permanent,0
TXN107666,C1032,91994.0,Net Banking,Axis,54.0,Approved,2.0,2026-10-09 01:21,2026-10-09 01:32,Success,No Failure,0
TXN107667,C6985,39528.0,UPI,BOB,68.0,Network Error,1.0,2026-02-05 13:16,2026-02-05 13:19,Success,No Failure,0
TXN107668,C4414,89415.0,UPI,BOB,8.0,Approved,3.0,2026-07-21 16:25,2026-07-21 16:42,Failed,Temporary,0
TXN107669,C2156,23325.0,Debit Card,Axis,55.0,Expired Card,0.0,2026-01-10 10:30,,Success,No Failure,0
TXN107670,C4126,14169.0,Wallet,Yes Bank,68.0,Approved,1.0,2026-03-23 02:48,2026-03-23 02:58,Success,No Failure,0
TXN107671,C9252,68461.0,Credit Card,ICICI,8.0,Response Timeout,3.0,2026-07-30 21:56,2026-07-30 22:52,Success,No Failure,0
TXN107672,C2543,17052.0,Net Banking,HDFC,8.0,Invalid Amount,4.0,2026-03-18 19:35,2026-03-18 19:52,Success,No Failure,0
TXN107673,C1271,85036.0,Net Banking,PNB,68.0,Card Declined,0.0,2026-03-04 05:43,,Success,No Failure,0
TXN107674,C6295,91302.0,Credit Card,Canara,54.0,Card Declined,4.0,2026-05-21 00:50,2026-05-21 01:20,Success,No Failure,0
TXN107675,C5076,76732.0,Debit Card,HDFC,68.0,Card Declined,3.0,2026-07-02 17:19,2026-07-02 17:49,Success,No Failure,0
TXN107676,C6902,15179.0,Net Banking,Canara,0.0,Card Declined,0.0,2026-02-21 14:42,,Success,No Failure,0
TXN107677,C3709,45399.0,Net Banking,HDFC,68.0,Invalid Amount,2.0,2026-12-09 09:41,2026-12-09 10:06,Failed,Unknown,0
TXN107678,C6221,39609.0,Wallet,ICICI,8.0,Approved,1.0,2026-03-19 17:47,2026-03-19 18:03,Success,No Failure,0
TXN107679,C9529,91431.0,UPI,HDFC,55.0,Expired Card,2.0,2026-07-15 13:50,2026-07-15 14:37,Success,No Failure,0
TXN107680,C7722,66024.0,Credit Card,Canara,54.0,Response Timeout,1.0,2026-04-15 20:59,2026-04-15 21:49,Success,No Failure,0
TXN107681,C9201,75121.0,Net Banking,PNB,51.0,Insufficient Funds,0.0,2026-02-11 05:39,,Success,No Failure,0
TXN107682,C5144,28981.0,Wallet,Yes Bank,55.0,Network Error,0.0,2026-08-25 06:31,,Success,No Failure,0
TXN107683,C6606,50105.0,UPI,Canara,51.0,Expired Card,2.0,2026-10-25 11:13,2026-10-25 11:42,Success,No Failure,0
TXN107684,C7766,65350.0,Wallet,Canara,96.0,Invalid Amount,0.0,2026-10-24 10:29,,Failed,Unknown,0
TXN107685,C1730,31101.0,Net Banking,Axis,51.0,Card Declined,0.0,2026-01-09 13:19,,Success,No Failure,0
TXN107686,C5890,21764.0,Net Banking,Axis,51.0,Network Error,3.0,2026-01-25 21:02,2026-01-25 21:32,Success,No Failure,0
TXN107687,C2648,46812.0,Debit Card,HDFC,54.0,Response Timeout,0.0,2026-02-06 09:59,,Success,No Failure,0
TXN107688,C5228,21558.0,Credit Card,IndusInd,68.0,Invalid Amount,1.0,2026-11-26 11:19,2026-11-26 11:44,Success,No Failure,0
TXN107689,C3130,37852.0,Wallet,Axis,51.0,Approved,4.0,2026-09-11 15:04,2026-09-11 15:54,Success,No Failure,0
TXN107690,C5366,59631.0,Net Banking,IndusInd,51.0,Invalid Amount,3.0,2026-07-24 21:07,2026-07-24 21:37,Success,No Failure,0
TXN107691,C2506,43920.0,Wallet,ICICI,68.0,System Error,3.0,2026-04-03 11:23,2026-04-03 11:51,Failed,Temporary,0
TXN107692,C3158,48174.0,Debit Card,Canara,12.0,Network Error,1.0,2026-07-30 10:47,2026-07-30 11:17,Success,No Failure,0
TXN107693,C3916,72336.0,UPI,Axis,54.0,Network Error,4.0,2026-08-04 19:52,2026-08-04 20:14,Success,No Failure,0
TXN107694,C4229,84596.0,Debit Card,Canara,55.0,Response Timeout,3.0,2026-04-23 06:44,2026-04-23 07:25,Success,No Failure,0
TXN107695,C7265,6099.0,UPI,Canara,55.0,System Error,0.0,2026-01-21 08:26,,Success,No Failure,0
TXN107696,C5136,4758.0,Credit Card,Axis,96.0,Card Declined,1.0,2026-03-13 01:46,2026-03-13 02:35,Success,No Failure,0
TXN107697,C3689,72676.0,Debit Card,HDFC,96.0,Approved,4.0,2026-02-11 01:08,2026-02-11 01:55,Success,No Failure,0
TXN107698,C8190,52196.0,Credit Card,Canara,12.0,Response Timeout,1.0,2026-12-01 15:57,2026-12-01 16:55,Success,No Failure,0
TXN107699,C3810,50105.0,Credit Card,Axis,54.0,Card Declined,0.0,2026-12-16 04:35,,Success,No Failure,0
TXN107700,C7152,81938.0,Wallet,BOB,55.0,Approved,1.0,2026-01-07 02:31,2026-01-07 03:24,Success,No Failure,0
TXN107701,C1012,19292.0,Debit Card,HDFC,55.0,Network Error,2.0,2026-08-30 16:33,2026-08-30 17:03,Success,No Failure,0
TXN107702,C6938,53600.0,Wallet,HDFC,68.0,Approved,2.0,2026-08-25 07:53,2026-08-25 08:23,Success,No Failure,0
TXN107703,C8999,1267.0,Net Banking,HDFC,96.0,Approved,4.0,2026-12-21 23:36,2026-12-22 00:11,Success,No Failure,0
TXN107704,C8219,30070.0,Net Banking,Axis,96.0,Card Declined,3.0,2026-03-11 22:35,2026-03-11 23:07,Success,No Failure,0
TXN107705,C6328,79408.0,Debit Card,PNB,0.0,Card Declined,2.0,2026-04-29 09:12,2026-04-29 09:38,Success,No Failure,0
TXN107706,C4621,86626.0,Debit Card,PNB,54.0,Card Declined,3.0,2026-08-19 08:50,2026-08-19 09:27,Success,No Failure,0
TXN107707,C4683,62080.0,UPI,HDFC,51.0,Approved,0.0,2026-01-05 04:56,,Success,No Failure,0
TXN107708,C8872,21058.0,Debit Card,Axis,54.0,Insufficient Funds,2.0,2026-09-05 05:28,2026-09-05 05:56,Success,No Failure,0
TXN107709,C6310,32759.0,UPI,PNB,55.0,Expired Card,3.0,2026-02-25 09:32,2026-02-25 10:05,Success,No Failure,0
TXN107710,C1652,57449.0,Wallet,IndusInd,51.0,Invalid Amount,3.0,2026-10-14 14:31,2026-10-14 14:51,Success,No Failure,0
TXN107711,C6799,75622.0,Credit Card,Axis,12.0,Invalid Amount,1.0,2026-09-03 19:12,2026-09-03 19:17,Success,No Failure,0
TXN107712,C9812,98010.0,Net Banking,PNB,96.0,Invalid Amount,0.0,2026-08-16 12:22,,Success,No Failure,0
TXN107713,C4790,16887.0,Credit Card,Axis,54.0,Approved,1.0,2026-07-05 08:30,2026-07-05 08:57,Success,No Failure,0
TXN107714,C2645,911.0,UPI,Canara,54.0,System Error,1.0,2026-06-24 00:59,2026-06-24 01:29,Success,No Failure,0
TXN107715,C5512,16204.0,UPI,Canara,12.0,Approved,0.0,2026-01-30 03:37,,Success,No Failure,0
TXN107716,C5759,31672.0,Net Banking,Axis,51.0,System Error,2.0,2026-11-06 21:11,2026-11-06 21:17,Success,No Failure,0
TXN107717,C6874,27960.0,Credit Card,HDFC,55.0,Response Timeout,4.0,2026-01-12 23:18,2026-01-12 23:21,Success,No Failure,0
TXN107718,C4688,38974.0,Wallet,HDFC,12.0,Card Declined,0.0,2026-10-19 18:12,,Success,No Failure,0
TXN107719,C8689,7696.0,Wallet,IndusInd,51.0,Response Timeout,0.0,2026-05-22 00:03,,Success,No Failure,0
TXN107720,C2379,14049.0,Credit Card,BOB,54.0,Card Declined,3.0,2026-05-13 09:42,2026-05-13 09:51,Success,No Failure,0
TXN107721,C5243,36064.0,UPI,PNB,54.0,Expired Card,2.0,2026-11-12 04:30,2026-11-12 05:00,Success,No Failure,0
TXN107722,C7507,61646.0,Net Banking,PNB,96.0,Card Declined,4.0,2026-11-09 19:49,2026-11-09 20:40,Success,No Failure,0
TXN107723,C8819,75283.0,Wallet,ICICI,51.0,Approved,2.0,2026-02-12 09:54,2026-02-12 10:25,Failed,Permanent,75283
TXN107724,C9593,44225.0,UPI,PNB,51.0,Network Error,2.0,2026-03-30 19:19,2026-03-30 19:49,Success,No Failure,0
TXN107725,C3653,34596.0,UPI,Axis,54.0,Insufficient Funds,2.0,2026-09-22 11:51,2026-09-22 12:09,Success,No Failure,0
TXN107726,C6611,52044.0,Net Banking,IndusInd,54.0,Invalid Amount,0.0,2026-04-18 12:52,,Success,No Failure,0
TXN107727,C7127,666.0,Wallet,IndusInd,12.0,Approved,2.0,2026-12-29 00:01,2026-12-29 00:31,Success,No Failure,0
TXN107728,C4923,87480.0,Net Banking,Axis,12.0,Approved,4.0,2026-01-23 15:47,2026-01-23 16:43,Pending,Permanent,0
TXN107729,C9459,54020.0,Credit Card,Axis,68.0,Insufficient Funds,4.0,2026-09-05 08:21,2026-09-05 08:43,Failed,Temporary,0
TXN107730,C6912,99703.0,Credit Card,Axis,96.0,Card Declined,3.0,2026-05-12 19:24,2026-05-12 20:06,Success,No Failure,0
TXN107731,C6130,69448.0,UPI,PNB,68.0,Approved,0.0,2026-03-09 02:49,,Success,No Failure,0
TXN107732,C6439,81983.0,Debit Card,BOB,0.0,Insufficient Funds,1.0,2026-04-18 06:44,2026-04-18 07:00,Success,No Failure,0
TXN107733,C8880,42679.0,Debit Card,Axis,51.0,System Error,2.0,2026-01-22 03:48,2026-01-22 04:18,Success,No Failure,0
TXN107734,C7449,50105.0,UPI,BOB,68.0,Network Error,2.0,2026-03-30 14:32,2026-03-30 15:15,Success,No Failure,0
TXN107735,C2725,50105.0,Credit Card,PNB,54.0,Expired Card,0.0,2026-03-18 18:18,,Success,No Failure,0
TXN107736,C8522,90067.0,Net Banking,BOB,0.0,Card Declined,1.0,2026-11-23 16:05,2026-11-23 16:48,Success,No Failure,0
TXN107737,C5784,11846.0,Net Banking,HDFC,12.0,Invalid Amount,3.0,2026-10-11 00:11,2026-10-11 00:14,Success,No Failure,0
TXN107738,C2232,73103.0,Net Banking,Axis,96.0,Response Timeout,2.0,2026-07-24 13:13,2026-07-24 13:47,Failed,Unknown,0
TXN107739,C9808,83837.0,Net Banking,IndusInd,96.0,Invalid Amount,4.0,2026-12-30 11:30,2026-12-30 11:53,Success,No Failure,0
TXN107740,C9338,4263.0,Wallet,BOB,68.0,Approved,1.0,2026-11-11 06:35,2026-11-11 07:05,Success,No Failure,0
TXN107741,C8446,55348.0,Net Banking,BOB,96.0,Card Declined,3.0,2026-03-22 07:13,2026-03-22 07:48,Success,No Failure,0
TXN107742,C5616,92585.0,Wallet,Axis,12.0,Insufficient Funds,0.0,2026-09-23 21:36,,Success,No Failure,0
TXN107743,C5725,96777.0,UPI,Canara,54.0,Insufficient Funds,0.0,2026-03-21 05:47,,Failed,Temporary,0
TXN107744,C4677,76823.0,Credit Card,Axis,8.0,Card Declined,0.0,2026-03-29 21:49,,Success,No Failure,0
TXN107745,C7287,97707.0,Credit Card,BOB,54.0,Expired Card,0.0,2026-02-16 05:08,,Success,No Failure,0
TXN107746,C9480,79523.0,Net Banking,HDFC,0.0,Insufficient Funds,0.0,2026-08-29 15:01,,Success,No Failure,0
TXN107747,C2409,53637.0,Credit Card,ICICI,68.0,Approved,2.0,2026-08-15 04:53,2026-08-15 05:00,Success,No Failure,0
TXN107748,C9205,18178.0,Credit Card,Axis,54.0,Response Timeout,4.0,2026-01-22 14:56,2026-01-22 14:57,Success,No Failure,0
TXN107749,C1256,18641.0,UPI,IndusInd,12.0,System Error,0.0,2026-06-05 12:15,,Pending,Permanent,0
TXN107750,C2721,13335.0,Wallet,ICICI,0.0,System Error,0.0,2026-02-02 18:35,,Success,No Failure,0
TXN107751,C2423,25064.0,UPI,BOB,0.0,Approved,2.0,2026-06-16 17:03,2026-06-16 17:53,Success,No Failure,0
TXN107752,C5953,38984.0,Debit Card,PNB,51.0,Insufficient Funds,2.0,2026-12-21 13:38,2026-12-21 14:08,Success,No Failure,0
TXN107753,C3990,28780.0,Credit Card,Axis,0.0,Network Error,4.0,2026-07-18 19:49,2026-07-18 20:19,Success,No Failure,0
TXN107754,C2195,26795.0,Net Banking,BOB,54.0,Invalid Amount,0.0,2026-06-16 07:58,,Success,No Failure,0
TXN107755,C5559,98645.0,UPI,Yes Bank,54.0,Insufficient Funds,0.0,2026-01-30 22:19,,Success,No Failure,0
TXN107756,C5365,57453.0,Credit Card,Axis,68.0,Invalid Amount,4.0,2026-08-19 19:27,2026-08-19 20:08,Success,No Failure,0
TXN107757,C2244,46455.0,Wallet,BOB,54.0,Expired Card,0.0,2026-11-22 21:08,,Success,No Failure,0
TXN107758,C7766,65430.0,UPI,HDFC,54.0,System Error,2.0,2026-05-31 22:08,2026-05-31 22:38,Success,No Failure,0
TXN107759,C6302,23712.0,Wallet,Axis,8.0,Response Timeout,4.0,2026-02-08 01:21,2026-02-08 01:40,Success,No Failure,0
TXN107760,C2306,50105.0,Wallet,ICICI,55.0,Expired Card,0.0,2026-03-29 14:17,,Success,No Failure,0
TXN107761,C3402,23538.0,Debit Card,BOB,8.0,Approved,4.0,2026-09-21 20:29,2026-09-21 21:06,Success,No Failure,0
TXN107762,C1496,69788.0,Net Banking,BOB,96.0,Network Error,2.0,2026-05-02 21:48,2026-05-02 22:19,Success,No Failure,0
TXN107763,C4399,64808.0,UPI,Axis,68.0,Approved,4.0,2026-07-19 16:42,2026-07-19 17:12,Failed,Permanent,64808
TXN107764,C1909,94446.0,UPI,ICICI,54.0,System Error,1.0,2026-04-03 16:07,2026-04-03 16:46,Success,No Failure,0
TXN107765,C1372,6056.0,Credit Card,ICICI,51.0,Card Declined,4.0,2026-09-02 21:16,2026-09-02 22:01,Success,No Failure,0
TXN107766,C7236,28563.0,Credit Card,HDFC,68.0,Expired Card,0.0,2026-09-07 03:19,,Success,No Failure,0
TXN107767,C2344,51352.0,Debit Card,ICICI,8.0,Approved,4.0,2026-06-23 13:30,2026-06-23 14:12,Success,No Failure,0
TXN107768,C9515,1733.0,Credit Card,Axis,96.0,Network Error,1.0,2026-01-31 02:30,2026-01-31 03:13,Success,No Failure,0
TXN107769,C3431,51950.0,UPI,PNB,51.0,Invalid Amount,2.0,2026-01-22 20:53,2026-01-22 21:26,Success,No Failure,0
TXN107770,C5670,44258.0,UPI,Axis,8.0,Approved,1.0,2026-01-27 09:31,2026-01-27 09:54,Success,No Failure,0
TXN107771,C3784,78148.0,Net Banking,BOB,0.0,Response Timeout,4.0,2026-10-14 19:38,2026-10-14 20:29,Success,No Failure,0
TXN107772,C2695,31512.0,Debit Card,IndusInd,0.0,Approved,4.0,2026-02-26 02:38,2026-02-26 03:13,Success,No Failure,0
TXN107773,C2907,16063.0,Debit Card,IndusInd,8.0,Approved,3.0,2026-11-14 00:59,2026-11-14 01:57,Success,No Failure,0
TXN107774,C5814,10542.0,Wallet,ICICI,55.0,Network Error,3.0,2026-05-28 07:07,2026-05-28 07:23,Success,No Failure,0
TXN107775,C1780,88856.0,Wallet,HDFC,54.0,Card Declined,4.0,2026-03-17 20:12,2026-03-17 20:45,Success,No Failure,0
TXN107776,C2019,14296.0,Credit Card,Axis,54.0,Invalid Amount,2.0,2026-09-03 16:57,2026-09-03 17:39,Success,No Failure,0
TXN107777,C2403,50105.0,UPI,Axis,55.0,Network Error,2.0,2026-10-29 01:18,2026-10-29 01:48,Success,No Failure,0
TXN107778,C2426,24820.0,UPI,Axis,54.0,Insufficient Funds,0.0,2026-10-10 06:49,,Success,No Failure,0
TXN107779,C9855,19493.0,Net Banking,BOB,55.0,Network Error,1.0,2026-08-07 20:09,2026-08-07 20:35,Success,No Failure,0
TXN107780,C6868,15503.0,Credit Card,Canara,68.0,System Error,2.0,2026-10-24 11:16,2026-10-24 11:46,Success,No Failure,0
TXN107781,C1010,53426.0,Wallet,Axis,12.0,Approved,4.0,2026-11-08 12:55,2026-11-08 13:17,Success,No Failure,0
TXN107782,C7330,24800.0,UPI,PNB,0.0,System Error,3.0,2026-01-21 08:36,2026-01-21 09:02,Success,No Failure,0
TXN107783,C3825,82211.0,Net Banking,ICICI,96.0,Response Timeout,2.0,2026-09-27 11:21,2026-09-27 11:45,Success,No Failure,0
TXN107784,C8464,98349.0,UPI,HDFC,12.0,Network Error,1.0,2026-01-06 11:53,2026-01-06 12:08,Success,No Failure,0
TXN107785,C4003,65514.0,Wallet,BOB,96.0,Network Error,0.0,2026-01-16 01:43,,Success,No Failure,0
TXN107786,C8195,89903.0,Credit Card,Canara,68.0,System Error,1.0,2026-10-12 20:01,2026-10-12 20:31,Success,No Failure,0
TXN107787,C7720,22345.0,Net Banking,BOB,54.0,Approved,3.0,2026-03-13 03:02,2026-03-13 03:39,Success,No Failure,0
TXN107788,C4088,9378.0,Net Banking,Axis,54.0,Expired Card,3.0,2026-08-29 16:40,2026-08-29 17:11,Success,No Failure,0
TXN107789,C2789,94535.0,Debit Card,HDFC,55.0,Insufficient Funds,3.0,2026-08-17 17:13,2026-08-17 17:54,Success,No Failure,0
TXN107790,C4036,11504.0,Credit Card,Axis,54.0,Expired Card,0.0,2026-04-22 01:39,,Success,No Failure,0
TXN107791,C8377,33890.0,UPI,IndusInd,96.0,Expired Card,3.0,2026-05-29 00:42,2026-05-29 01:29,Success,No Failure,0
TXN107792,C8598,78621.0,Debit Card,ICICI,12.0,Approved,0.0,2026-07-16 07:41,,Failed,Temporary,0
TXN107793,C5838,48604.0,Net Banking,Yes Bank,12.0,Expired Card,0.0,2026-01-24 16:58,,Failed,Temporary,0
TXN107794,C6872,91275.0,Debit Card,Axis,54.0,Invalid Amount,2.0,2026-07-12 21:58,2026-07-12 22:57,Success,No Failure,0
TXN107795,C4653,20878.0,Credit Card,Yes Bank,68.0,System Error,2.0,2026-08-22 14:59,2026-08-22 15:29,Success,No Failure,0
TXN107796,C5299,97546.0,Credit Card,Axis,0.0,Expired Card,4.0,2026-02-07 01:00,2026-02-07 01:22,Success,No Failure,0
TXN107797,C1973,87832.0,Debit Card,Axis,55.0,Card Declined,3.0,2026-01-11 09:51,2026-01-11 10:48,Success,No Failure,0
TXN107798,C8083,31296.0,Credit Card,ICICI,0.0,Insufficient Funds,3.0,2026-07-02 08:43,2026-07-02 08:51,Success,No Failure,0
TXN107799,C6494,55561.0,Debit Card,Canara,12.0,Expired Card,4.0,2026-08-17 02:10,2026-08-17 02:44,Success,No Failure,0
