Customer_ID,Customer_Name,Customer_Segment,Customer_Age,Account_Created_Time
C2982,Customer C2982,Bronze,27,2025-01-01
C3311,Customer C3311,Silver,38,2025-01-01
C8225,Customer C8225,Silver,54,2025-01-01
C1604,Customer C1604,Silver,32,2025-01-01
C6785,Customer C6785,Silver,40,2025-01-01
C8759,Customer C8759,Bronze,32,2025-01-01
C8532,Customer C8532,Bronze,27,2025-01-01
C9740,Customer C9740,Silver,73,2025-01-01
C1838,Customer C1838,Silver,26,2025-01-01
C1847,Customer C1847,Silver,61,2025-01-01
C5709,Customer C5709,Bronze,56,2025-01-01
C7575,Customer C7575,Bronze,22,2025-01-01
C5773,Customer C5773,Gold,42,2025-01-01
C6192,Customer C6192,Bronze,73,2025-01-01
C4320,Customer C4320,Bronze,59,2025-01-01
C5698,Customer C5698,Silver,74,2025-01-01
C4673,Customer C4673,Gold,43,2025-01-01
C2564,Customer C2564,Bronze,25,2025-01-01
C7058,Customer C7058,Gold,69,2025-01-01
C8131,Customer C8131,Gold,42,2025-01-01
C7697,Customer C7697,Gold,65,2025-01-01
C4885,Customer C4885,Bronze,29,2025-01-01
C1947,Customer C1947,Bronze,27,2025-01-01
C3251,Customer C3251,Bronze,65,2025-01-01
C7720,Customer C7720,Bronze,26,2025-01-01
C7906,Customer C7906,Bronze,43,2025-01-01
C6335,Customer C6335,Bronze,44,2025-01-01
C6611,Customer C6611,Silver,48,2025-01-01
C6577,Customer C6577,Bronze,36,2025-01-01
C2559,Customer C2559,Bronze,60,2025-01-01
C2507,Customer C2507,Bronze,55,2025-01-01
C3063,Customer C3063,Bronze,23,2025-01-01
C2294,Customer C2294,Gold,32,2025-01-01
C5065,Customer C5065,Bronze,46,2025-01-01
C9014,Customer C9014,Bronze,64,2025-01-01
C2603,Customer C2603,Bronze,62,2025-01-01
C2322,Customer C2322,Bronze,71,2025-01-01
C3441,Customer C3441,Bronze,22,2025-01-01
C4787,Customer C4787,Bronze,31,2025-01-01
C3208,Customer C3208,Bronze,70,2025-01-01
C8169,Customer C8169,Silver,40,2025-01-01
C7014,Customer C7014,Bronze,61,2025-01-01
C6147,Customer C6147,Bronze,69,2025-01-01
C7199,Customer C7199,Bronze,63,2025-01-01
C1546,Customer C1546,Bronze,36,2025-01-01
C8965,Customer C8965,Bronze,41,2025-01-01
C3083,Customer C3083,Silver,37,2025-01-01
C3040,Customer C3040,Bronze,64,2025-01-01
C2752,Customer C2752,Silver,44,2025-01-01
C2600,Customer C2600,Bronze,69,2025-01-01
C4799,Customer C4799,Gold,41,2025-01-01
C1618,Customer C1618,Silver,34,2025-01-01
C6491,Customer C6491,Silver,42,2025-01-01
C6795,Customer C6795,Bronze,63,2025-01-01
C8633,Customer C8633,Silver,72,2025-01-01
C2487,Customer C2487,Silver,48,2025-01-01
C6009,Customer C6009,Silver,45,2025-01-01
C2044,Customer C2044,Bronze,67,2025-01-01
C3431,Customer C3431,Silver,45,2025-01-01
C2582,Customer C2582,Bronze,39,2025-01-01
C9793,Customer C9793,Bronze,73,2025-01-01
C8503,Customer C8503,Silver,22,2025-01-01
C5766,Customer C5766,Bronze,71,2025-01-01
C6362,Customer C6362,Bronze,61,2025-01-01
C1100,Customer C1100,Bronze,59,2025-01-01
C7657,Customer C7657,Silver,25,2025-01-01
C6875,Customer C6875,Bronze,55,2025-01-01
C5271,Customer C5271,Bronze,45,2025-01-01
C1237,Customer C1237,Bronze,74,2025-01-01
C6218,Customer C6218,Silver,64,2025-01-01
C7073,Customer C7073,Bronze,29,2025-01-01
C3542,Customer C3542,Silver,74,2025-01-01
C1754,Customer C1754,Bronze,42,2025-01-01
C5235,Customer C5235,Gold,61,2025-01-01
C1540,Customer C1540,Bronze,32,2025-01-01
C4145,Customer C4145,Silver,58,2025-01-01
C5067,Customer C5067,Bronze,68,2025-01-01
C8281,Customer C8281,Bronze,70,2025-01-01
C9511,Customer C9511,Gold,62,2025-01-01
C3149,Customer C3149,Bronze,30,2025-01-01
C7713,Customer C7713,Bronze,25,2025-01-01
C5207,Customer C5207,Bronze,30,2025-01-01
C4936,Customer C4936,Bronze,53,2025-01-01
C2075,Customer C2075,Silver,23,2025-01-01
C7379,Customer C7379,Silver,55,2025-01-01
C8456,Customer C8456,Silver,49,2025-01-01
C5674,Customer C5674,Bronze,38,2025-01-01
C7041,Customer C7041,Bronze,61,2025-01-01
C6419,Customer C6419,Bronze,61,2025-01-01
C3722,Customer C3722,Bronze,66,2025-01-01
C1470,Customer C1470,Silver,24,2025-01-01
C2468,Customer C2468,Bronze,43,2025-01-01
C8925,Customer C8925,Silver,32,2025-01-01
C9012,Customer C9012,Silver,73,2025-01-01
C9249,Customer C9249,Gold,66,2025-01-01
C4895,Customer C4895,Silver,59,2025-01-01
C9874,Customer C9874,Silver,40,2025-01-01
C4454,Customer C4454,Bronze,69,2025-01-01
C2790,Customer C2790,Bronze,55,2025-01-01
C1885,Customer C1885,Bronze,58,2025-01-01
C3073,Customer C3073,Bronze,32,2025-01-01
C1312,Customer C1312,Silver,65,2025-01-01
C6317,Customer C6317,Silver,70,2025-01-01
C1810,Customer C1810,Bronze,57,2025-01-01
C3705,Customer C3705,Bronze,33,2025-01-01
C9788,Customer C9788,Bronze,49,2025-01-01
C3147,Customer C3147,Silver,54,2025-01-01
C6677,Customer C6677,Silver,35,2025-01-01
C3013,Customer C3013,Silver,37,2025-01-01
C4697,Customer C4697,Bronze,63,2025-01-01
C5350,Customer C5350,Bronze,19,2025-01-01
C3926,Customer C3926,Silver,72,2025-01-01
C5376,Customer C5376,Silver,40,2025-01-01
C5868,Customer C5868,Bronze,47,2025-01-01
C7862,Customer C7862,Silver,20,2025-01-01
C5423,Customer C5423,Bronze,63,2025-01-01
C7870,Customer C7870,Silver,56,2025-01-01
C9159,Customer C9159,Silver,64,2025-01-01
C7170,Customer C7170,Silver,66,2025-01-01
C1701,Customer C1701,Bronze,18,2025-01-01
C7825,Customer C7825,Silver,39,2025-01-01
C5264,Customer C5264,Silver,46,2025-01-01
C8968,Customer C8968,Bronze,31,2025-01-01
C9146,Customer C9146,Silver,65,2025-01-01
C9719,Customer C9719,Bronze,45,2025-01-01
C5619,Customer C5619,Gold,38,2025-01-01
C7875,Customer C7875,Silver,62,2025-01-01
C8856,Customer C8856,Bronze,49,2025-01-01
C4022,Customer C4022,Bronze,23,2025-01-01
C2770,Customer C2770,Bronze,71,2025-01-01
C4215,Customer C4215,Bronze,18,2025-01-01
C4737,Customer C4737,Bronze,38,2025-01-01
C1752,Customer C1752,Silver,74,2025-01-01
C2392,Customer C2392,Silver,21,2025-01-01
C1677,Customer C1677,Bronze,20,2025-01-01
C6544,Customer C6544,Bronze,66,2025-01-01
C2095,Customer C2095,Bronze,47,2025-01-01
C2782,Customer C2782,Bronze,48,2025-01-01
C5541,Customer C5541,Bronze,51,2025-01-01
C7213,Customer C7213,Silver,36,2025-01-01
C2561,Customer C2561,Gold,37,2025-01-01
C5550,Customer C5550,Bronze,40,2025-01-01
C4123,Customer C4123,Silver,71,2025-01-01
C2209,Customer C2209,Gold,57,2025-01-01
C6153,Customer C6153,Bronze,42,2025-01-01
C5898,Customer C5898,Silver,32,2025-01-01
C3178,Customer C3178,Silver,55,2025-01-01
C3544,Customer C3544,Bronze,40,2025-01-01
C6522,Customer C6522,Bronze,69,2025-01-01
C3370,Customer C3370,Silver,19,2025-01-01
C4281,Customer C4281,Silver,74,2025-01-01
C5710,Customer C5710,Bronze,74,2025-01-01
C1328,Customer C1328,Bronze,32,2025-01-01
C6579,Customer C6579,Bronze,69,2025-01-01
C5228,Customer C5228,Silver,61,2025-01-01
C7794,Customer C7794,Bronze,52,2025-01-01
C1120,Customer C1120,Silver,27,2025-01-01
C1964,Customer C1964,Bronze,44,2025-01-01
C5224,Customer C5224,Bronze,71,2025-01-01
C7865,Customer C7865,Bronze,31,2025-01-01
C6643,Customer C6643,Bronze,52,2025-01-01
C9524,Customer C9524,Bronze,50,2025-01-01
C1355,Customer C1355,Bronze,69,2025-01-01
C1028,Customer C1028,Bronze,18,2025-01-01
C9961,Customer C9961,Bronze,51,2025-01-01
C8399,Customer C8399,Bronze,36,2025-01-01
C5601,Customer C5601,Silver,41,2025-01-01
C2416,Customer C2416,Silver,59,2025-01-01
C8529,Customer C8529,Gold,21,2025-01-01
C5474,Customer C5474,Bronze,53,2025-01-01
C4071,Customer C4071,Bronze,30,2025-01-01
C1555,Customer C1555,Bronze,49,2025-01-01
C2563,Customer C2563,Bronze,26,2025-01-01
C3686,Customer C3686,Silver,56,2025-01-01
C3553,Customer C3553,Bronze,33,2025-01-01
C5326,Customer C5326,Bronze,67,2025-01-01
C6835,Customer C6835,Bronze,20,2025-01-01
C4229,Customer C4229,Gold,69,2025-01-01
C7363,Customer C7363,Bronze,73,2025-01-01
C9222,Customer C9222,Silver,39,2025-01-01
C8690,Customer C8690,Gold,65,2025-01-01
C2400,Customer C2400,Bronze,20,2025-01-01
C5071,Customer C5071,Bronze,28,2025-01-01
C1940,Customer C1940,Gold,42,2025-01-01
C4457,Customer C4457,Silver,59,2025-01-01
C1453,Customer C1453,Bronze,65,2025-01-01
C9184,Customer C9184,Bronze,25,2025-01-01
C1818,Customer C1818,Gold,26,2025-01-01
C1012,Customer C1012,Silver,32,2025-01-01
C7475,Customer C7475,Silver,49,2025-01-01
C5792,Customer C5792,Silver,70,2025-01-01
C7830,Customer C7830,Bronze,20,2025-01-01
C3434,Customer C3434,Silver,21,2025-01-01
C3868,Customer C3868,Bronze,47,2025-01-01
C2438,Customer C2438,Gold,30,2025-01-01
C4543,Customer C4543,Bronze,61,2025-01-01
C2781,Customer C2781,Silver,38,2025-01-01
C7343,Customer C7343,Bronze,58,2025-01-01
C1211,Customer C1211,Bronze,74,2025-01-01
C9699,Customer C9699,Bronze,63,2025-01-01
C9169,Customer C9169,Silver,56,2025-01-01
C9742,Customer C9742,Silver,65,2025-01-01
C5975,Customer C5975,Bronze,39,2025-01-01
C1648,Customer C1648,Bronze,37,2025-01-01
C6095,Customer C6095,Gold,54,2025-01-01
C2009,Customer C2009,Silver,48,2025-01-01
C2550,Customer C2550,Silver,27,2025-01-01
C8492,Customer C8492,Silver,35,2025-01-01
C4401,Customer C4401,Silver,60,2025-01-01
C8447,Customer C8447,Bronze,56,2025-01-01
C6424,Customer C6424,Silver,63,2025-01-01
C5241,Customer C5241,Silver,37,2025-01-01
C2176,Customer C2176,Silver,35,2025-01-01
C3233,Customer C3233,Silver,28,2025-01-01
C5700,Customer C5700,Bronze,39,2025-01-01
C6559,Customer C6559,Bronze,61,2025-01-01
C3513,Customer C3513,Bronze,35,2025-01-01
C2951,Customer C2951,Bronze,51,2025-01-01
C8799,Customer C8799,Silver,40,2025-01-01
C1595,Customer C1595,Silver,18,2025-01-01
C5439,Customer C5439,Bronze,72,2025-01-01
C1858,Customer C1858,Bronze,27,2025-01-01
C6519,Customer C6519,Gold,70,2025-01-01
C5317,Customer C5317,Silver,18,2025-01-01
C7952,Customer C7952,Bronze,55,2025-01-01
C5055,Customer C5055,Silver,56,2025-01-01
C2672,Customer C2672,Bronze,66,2025-01-01
C5532,Customer C5532,Bronze,26,2025-01-01
C5924,Customer C5924,Bronze,48,2025-01-01
C5864,Customer C5864,Bronze,24,2025-01-01
C2221,Customer C2221,Bronze,34,2025-01-01
C3860,Customer C3860,Gold,52,2025-01-01
C4782,Customer C4782,Silver,65,2025-01-01
C1766,Customer C1766,Bronze,54,2025-01-01
C8482,Customer C8482,Bronze,69,2025-01-01
C8964,Customer C8964,Bronze,35,2025-01-01
C4513,Customer C4513,Silver,50,2025-01-01
C6822,Customer C6822,Silver,21,2025-01-01
C3072,Customer C3072,Bronze,40,2025-01-01
C4949,Customer C4949,Bronze,28,2025-01-01
C6993,Customer C6993,Bronze,26,2025-01-01
C3907,Customer C3907,Bronze,47,2025-01-01
C4870,Customer C4870,Silver,25,2025-01-01
C1938,Customer C1938,Bronze,57,2025-01-01
C3510,Customer C3510,Bronze,22,2025-01-01
C2649,Customer C2649,Bronze,29,2025-01-01
C9405,Customer C9405,Bronze,18,2025-01-01
C1058,Customer C1058,Silver,32,2025-01-01
C9314,Customer C9314,Gold,42,2025-01-01
C1561,Customer C1561,Silver,35,2025-01-01
C2737,Customer C2737,Silver,55,2025-01-01
C8095,Customer C8095,Bronze,59,2025-01-01
C4771,Customer C4771,Bronze,43,2025-01-01
C9563,Customer C9563,Bronze,57,2025-01-01
C7123,Customer C7123,Silver,20,2025-01-01
C5466,Customer C5466,Silver,71,2025-01-01
C6538,Customer C6538,Bronze,39,2025-01-01
C8111,Customer C8111,Bronze,43,2025-01-01
C2541,Customer C2541,Bronze,61,2025-01-01
C9598,Customer C9598,Silver,61,2025-01-01
C3269,Customer C3269,Bronze,64,2025-01-01
C6072,Customer C6072,Gold,56,2025-01-01
C9420,Customer C9420,Bronze,53,2025-01-01
C2313,Customer C2313,Bronze,38,2025-01-01
C8847,Customer C8847,Bronze,58,2025-01-01
C4285,Customer C4285,Bronze,71,2025-01-01
C4095,Customer C4095,Silver,65,2025-01-01
C8637,Customer C8637,Bronze,43,2025-01-01
C4803,Customer C4803,Bronze,30,2025-01-01
C9809,Customer C9809,Bronze,53,2025-01-01
C3165,Customer C3165,Silver,41,2025-01-01
C7452,Customer C7452,Silver,58,2025-01-01
C9067,Customer C9067,Bronze,43,2025-01-01
C8642,Customer C8642,Silver,38,2025-01-01
C5381,Customer C5381,Silver,35,2025-01-01
C5782,Customer C5782,Silver,32,2025-01-01
C8460,Customer C8460,Bronze,32,2025-01-01
C4078,Customer C4078,Silver,23,2025-01-01
C8259,Customer C8259,Bronze,60,2025-01-01
C3523,Customer C3523,Bronze,48,2025-01-01
C5581,Customer C5581,Bronze,45,2025-01-01
C6609,Customer C6609,Bronze,25,2025-01-01
C3001,Customer C3001,Bronze,46,2025-01-01
C7552,Customer C7552,Gold,38,2025-01-01
C2220,Customer C2220,Bronze,34,2025-01-01
C9074,Customer C9074,Bronze,73,2025-01-01
C1834,Customer C1834,Bronze,74,2025-01-01
C7598,Customer C7598,Bronze,66,2025-01-01
C3413,Customer C3413,Bronze,41,2025-01-01
C5498,Customer C5498,Bronze,67,2025-01-01
C1209,Customer C1209,Bronze,53,2025-01-01
C1233,Customer C1233,Bronze,48,2025-01-01
C4110,Customer C4110,Bronze,51,2025-01-01
C3166,Customer C3166,Silver,19,2025-01-01
C9526,Customer C9526,Silver,59,2025-01-01
C6193,Customer C6193,Silver,20,2025-01-01
C5419,Customer C5419,Bronze,47,2025-01-01
C1212,Customer C1212,Bronze,25,2025-01-01
C2658,Customer C2658,Gold,69,2025-01-01
C6024,Customer C6024,Bronze,24,2025-01-01
C2794,Customer C2794,Bronze,29,2025-01-01
C9296,Customer C9296,Bronze,36,2025-01-01
C6551,Customer C6551,Bronze,43,2025-01-01
C4293,Customer C4293,Bronze,45,2025-01-01
C4329,Customer C4329,Silver,32,2025-01-01
C5808,Customer C5808,Bronze,31,2025-01-01
C8937,Customer C8937,Gold,65,2025-01-01
C1711,Customer C1711,Bronze,31,2025-01-01
C2888,Customer C2888,Bronze,20,2025-01-01
C8173,Customer C8173,Gold,67,2025-01-01
C6246,Customer C6246,Bronze,71,2025-01-01
C8271,Customer C8271,Bronze,23,2025-01-01
C1748,Customer C1748,Silver,66,2025-01-01
C7400,Customer C7400,Bronze,40,2025-01-01
C9701,Customer C9701,Bronze,45,2025-01-01
C2777,Customer C2777,Silver,31,2025-01-01
C2222,Customer C2222,Bronze,31,2025-01-01
C9893,Customer C9893,Bronze,37,2025-01-01
C9343,Customer C9343,Bronze,30,2025-01-01
C9998,Customer C9998,Bronze,44,2025-01-01
C5656,Customer C5656,Silver,52,2025-01-01
C2242,Customer C2242,Bronze,62,2025-01-01
C9539,Customer C9539,Silver,73,2025-01-01
C2831,Customer C2831,Bronze,19,2025-01-01
C2569,Customer C2569,Bronze,58,2025-01-01
C2918,Customer C2918,Bronze,62,2025-01-01
C4232,Customer C4232,Silver,57,2025-01-01
C2824,Customer C2824,Gold,65,2025-01-01
C5060,Customer C5060,Bronze,41,2025-01-01
C6324,Customer C6324,Bronze,46,2025-01-01
C2721,Customer C2721,Bronze,20,2025-01-01
C5210,Customer C5210,Silver,62,2025-01-01
C1368,Customer C1368,Bronze,21,2025-01-01
C9424,Customer C9424,Silver,67,2025-01-01
C2469,Customer C2469,Bronze,19,2025-01-01
C5725,Customer C5725,Bronze,37,2025-01-01
C4431,Customer C4431,Bronze,71,2025-01-01
C8420,Customer C8420,Bronze,70,2025-01-01
C1779,Customer C1779,Silver,32,2025-01-01
C3902,Customer C3902,Silver,66,2025-01-01
C6212,Customer C6212,Bronze,49,2025-01-01
C9587,Customer C9587,Bronze,59,2025-01-01
C8174,Customer C8174,Bronze,18,2025-01-01
C6114,Customer C6114,Silver,55,2025-01-01
C5335,Customer C5335,Bronze,52,2025-01-01
C6494,Customer C6494,Bronze,68,2025-01-01
C9817,Customer C9817,Bronze,24,2025-01-01
C4994,Customer C4994,Bronze,62,2025-01-01
C9414,Customer C9414,Bronze,30,2025-01-01
C1743,Customer C1743,Bronze,66,2025-01-01
C1462,Customer C1462,Bronze,18,2025-01-01
C2568,Customer C2568,Silver,31,2025-01-01
C2736,Customer C2736,Bronze,46,2025-01-01
C8903,Customer C8903,Bronze,20,2025-01-01
C4370,Customer C4370,Bronze,41,2025-01-01
C9290,Customer C9290,Silver,18,2025-01-01
C4650,Customer C4650,Bronze,65,2025-01-01
C4620,Customer C4620,Bronze,27,2025-01-01
C4190,Customer C4190,Bronze,30,2025-01-01
C3650,Customer C3650,Bronze,53,2025-01-01
C1809,Customer C1809,Silver,26,2025-01-01
C9047,Customer C9047,Bronze,31,2025-01-01
C6501,Customer C6501,Bronze,53,2025-01-01
C4548,Customer C4548,Bronze,27,2025-01-01
C6264,Customer C6264,Bronze,57,2025-01-01
C3423,Customer C3423,Bronze,40,2025-01-01
C9071,Customer C9071,Bronze,52,2025-01-01
C3908,Customer C3908,Bronze,72,2025-01-01
C7755,Customer C7755,Silver,24,2025-01-01
C4515,Customer C4515,Silver,52,2025-01-01
C4403,Customer C4403,Silver,19,2025-01-01
C6008,Customer C6008,Bronze,32,2025-01-01
C9593,Customer C9593,Silver,26,2025-01-01
C5613,Customer C5613,Silver,64,2025-01-01
C9183,Customer C9183,Bronze,34,2025-01-01
C9401,Customer C9401,Gold,56,2025-01-01
C4928,Customer C4928,Bronze,69,2025-01-01
C7558,Customer C7558,Bronze,35,2025-01-01
C1393,Customer C1393,Silver,32,2025-01-01
C7839,Customer C7839,Bronze,35,2025-01-01
C1132,Customer C1132,Bronze,41,2025-01-01
C4770,Customer C4770,Bronze,40,2025-01-01
C3268,Customer C3268,Silver,29,2025-01-01
C8213,Customer C8213,Silver,40,2025-01-01
C2963,Customer C2963,Gold,43,2025-01-01
C1889,Customer C1889,Bronze,25,2025-01-01
C4061,Customer C4061,Bronze,47,2025-01-01
C7461,Customer C7461,Silver,51,2025-01-01
C7967,Customer C7967,Silver,19,2025-01-01
C9101,Customer C9101,Bronze,22,2025-01-01
C8379,Customer C8379,Bronze,48,2025-01-01
C3362,Customer C3362,Silver,50,2025-01-01
C2726,Customer C2726,Gold,71,2025-01-01
C8013,Customer C8013,Silver,21,2025-01-01
C1837,Customer C1837,Bronze,23,2025-01-01
C1356,Customer C1356,Silver,62,2025-01-01
C5418,Customer C5418,Bronze,36,2025-01-01
C5879,Customer C5879,Silver,60,2025-01-01
C1292,Customer C1292,Gold,25,2025-01-01
C3374,Customer C3374,Silver,56,2025-01-01
C3272,Customer C3272,Silver,30,2025-01-01
C4400,Customer C4400,Silver,18,2025-01-01
C5542,Customer C5542,Bronze,23,2025-01-01
C4523,Customer C4523,Silver,24,2025-01-01
C3488,Customer C3488,Silver,65,2025-01-01
C2558,Customer C2558,Gold,44,2025-01-01
C2103,Customer C2103,Bronze,32,2025-01-01
C8520,Customer C8520,Bronze,69,2025-01-01
C3956,Customer C3956,Bronze,51,2025-01-01
C7017,Customer C7017,Silver,74,2025-01-01
C9897,Customer C9897,Silver,40,2025-01-01
C8756,Customer C8756,Bronze,65,2025-01-01
C7948,Customer C7948,Bronze,66,2025-01-01
C4602,Customer C4602,Bronze,41,2025-01-01
C6062,Customer C6062,Bronze,32,2025-01-01
C7372,Customer C7372,Silver,52,2025-01-01
C8105,Customer C8105,Bronze,21,2025-01-01
C5050,Customer C5050,Bronze,54,2025-01-01
C4777,Customer C4777,Bronze,34,2025-01-01
C2349,Customer C2349,Silver,48,2025-01-01
C4896,Customer C4896,Bronze,55,2025-01-01
C9384,Customer C9384,Silver,27,2025-01-01
C3577,Customer C3577,Bronze,71,2025-01-01
C1091,Customer C1091,Bronze,67,2025-01-01
C9672,Customer C9672,Bronze,44,2025-01-01
C7592,Customer C7592,Silver,59,2025-01-01
C9128,Customer C9128,Bronze,23,2025-01-01
C9168,Customer C9168,Gold,73,2025-01-01
C7861,Customer C7861,Silver,23,2025-01-01
C9990,Customer C9990,Bronze,69,2025-01-01
C8065,Customer C8065,Silver,32,2025-01-01
C7800,Customer C7800,Gold,21,2025-01-01
C8320,Customer C8320,Bronze,74,2025-01-01
C2877,Customer C2877,Bronze,65,2025-01-01
C2699,Customer C2699,Silver,71,2025-01-01
C1665,Customer C1665,Bronze,73,2025-01-01
C9419,Customer C9419,Bronze,24,2025-01-01
C6263,Customer C6263,Bronze,68,2025-01-01
C5508,Customer C5508,Gold,66,2025-01-01
C2755,Customer C2755,Silver,70,2025-01-01
C1519,Customer C1519,Bronze,62,2025-01-01
C8233,Customer C8233,Gold,64,2025-01-01
C6781,Customer C6781,Bronze,43,2025-01-01
C8258,Customer C8258,Bronze,48,2025-01-01
C7554,Customer C7554,Gold,19,2025-01-01
C7605,Customer C7605,Bronze,45,2025-01-01
C3986,Customer C3986,Bronze,59,2025-01-01
C1400,Customer C1400,Bronze,30,2025-01-01
C3855,Customer C3855,Silver,35,2025-01-01
C4412,Customer C4412,Bronze,47,2025-01-01
C1056,Customer C1056,Bronze,72,2025-01-01
C5833,Customer C5833,Silver,28,2025-01-01
C7597,Customer C7597,Bronze,30,2025-01-01
C3934,Customer C3934,Silver,68,2025-01-01
C9940,Customer C9940,Silver,41,2025-01-01
C5416,Customer C5416,Bronze,74,2025-01-01
C4671,Customer C4671,Bronze,46,2025-01-01
C8292,Customer C8292,Bronze,73,2025-01-01
C8001,Customer C8001,Silver,71,2025-01-01
C3098,Customer C3098,Silver,22,2025-01-01
C9444,Customer C9444,Bronze,52,2025-01-01
C6061,Customer C6061,Bronze,36,2025-01-01
C4264,Customer C4264,Bronze,72,2025-01-01
C9493,Customer C9493,Bronze,30,2025-01-01
C1550,Customer C1550,Bronze,22,2025-01-01
C6411,Customer C6411,Silver,61,2025-01-01
C6920,Customer C6920,Bronze,31,2025-01-01
C5409,Customer C5409,Silver,55,2025-01-01
C1712,Customer C1712,Bronze,39,2025-01-01
C6406,Customer C6406,Bronze,26,2025-01-01
C8990,Customer C8990,Bronze,66,2025-01-01
C7843,Customer C7843,Silver,57,2025-01-01
C4301,Customer C4301,Bronze,43,2025-01-01
C6257,Customer C6257,Bronze,62,2025-01-01
C7214,Customer C7214,Bronze,22,2025-01-01
C6006,Customer C6006,Silver,46,2025-01-01
C9791,Customer C9791,Bronze,71,2025-01-01
C3514,Customer C3514,Silver,66,2025-01-01
C4284,Customer C4284,Silver,20,2025-01-01
C1789,Customer C1789,Silver,55,2025-01-01
C4475,Customer C4475,Bronze,31,2025-01-01
C2309,Customer C2309,Silver,64,2025-01-01
C6389,Customer C6389,Silver,31,2025-01-01
C9215,Customer C9215,Bronze,60,2025-01-01
C4003,Customer C4003,Silver,28,2025-01-01
C2834,Customer C2834,Bronze,26,2025-01-01
C8332,Customer C8332,Bronze,55,2025-01-01
C7131,Customer C7131,Silver,64,2025-01-01
C5480,Customer C5480,Gold,61,2025-01-01
C9934,Customer C9934,Bronze,23,2025-01-01
C3138,Customer C3138,Bronze,18,2025-01-01
C1109,Customer C1109,Bronze,42,2025-01-01
C4632,Customer C4632,Gold,33,2025-01-01
C7728,Customer C7728,Silver,69,2025-01-01
C6684,Customer C6684,Silver,32,2025-01-01
C7499,Customer C7499,Bronze,51,2025-01-01
C2915,Customer C2915,Silver,34,2025-01-01
C1104,Customer C1104,Silver,20,2025-01-01
C1873,Customer C1873,Silver,20,2025-01-01
C4238,Customer C4238,Bronze,54,2025-01-01
C7596,Customer C7596,Bronze,34,2025-01-01
C1783,Customer C1783,Bronze,72,2025-01-01
C1486,Customer C1486,Silver,66,2025-01-01
C4196,Customer C4196,Bronze,69,2025-01-01
C3691,Customer C3691,Silver,55,2025-01-01
C9023,Customer C9023,Bronze,18,2025-01-01
C7849,Customer C7849,Silver,24,2025-01-01
C4247,Customer C4247,Bronze,43,2025-01-01
C3592,Customer C3592,Bronze,64,2025-01-01
C2224,Customer C2224,Bronze,56,2025-01-01
C4064,Customer C4064,Bronze,36,2025-01-01
C1440,Customer C1440,Bronze,69,2025-01-01
C3367,Customer C3367,Silver,71,2025-01-01
C5663,Customer C5663,Bronze,47,2025-01-01
C4034,Customer C4034,Bronze,60,2025-01-01
C3107,Customer C3107,Bronze,72,2025-01-01
C5320,Customer C5320,Bronze,31,2025-01-01
C6938,Customer C6938,Bronze,30,2025-01-01
C4133,Customer C4133,Bronze,37,2025-01-01
C3211,Customer C3211,Bronze,43,2025-01-01
C8764,Customer C8764,Bronze,44,2025-01-01
C4541,Customer C4541,Silver,42,2025-01-01
C5521,Customer C5521,Bronze,26,2025-01-01
C6641,Customer C6641,Bronze,58,2025-01-01
C2702,Customer C2702,Bronze,65,2025-01-01
C7912,Customer C7912,Silver,29,2025-01-01
C4878,Customer C4878,Silver,27,2025-01-01
C9736,Customer C9736,Silver,23,2025-01-01
C3401,Customer C3401,Bronze,67,2025-01-01
C9974,Customer C9974,Silver,51,2025-01-01
C9077,Customer C9077,Bronze,69,2025-01-01
C6087,Customer C6087,Bronze,58,2025-01-01
C7942,Customer C7942,Silver,36,2025-01-01
C2616,Customer C2616,Bronze,23,2025-01-01
C7458,Customer C7458,Gold,19,2025-01-01
C3756,Customer C3756,Bronze,32,2025-01-01
C7853,Customer C7853,Gold,34,2025-01-01
C8709,Customer C8709,Silver,33,2025-01-01
C4091,Customer C4091,Bronze,45,2025-01-01
C6173,Customer C6173,Bronze,38,2025-01-01
C1801,Customer C1801,Bronze,25,2025-01-01
C4349,Customer C4349,Gold,27,2025-01-01
C9005,Customer C9005,Bronze,27,2025-01-01
C1349,Customer C1349,Silver,67,2025-01-01
C4377,Customer C4377,Gold,27,2025-01-01
C7196,Customer C7196,Bronze,26,2025-01-01
C4347,Customer C4347,Bronze,45,2025-01-01
C1788,Customer C1788,Silver,41,2025-01-01
C3889,Customer C3889,Bronze,36,2025-01-01
C6273,Customer C6273,Bronze,50,2025-01-01
C4272,Customer C4272,Bronze,21,2025-01-01
C6234,Customer C6234,Bronze,73,2025-01-01
C7902,Customer C7902,Silver,20,2025-01-01
C3492,Customer C3492,Gold,29,2025-01-01
C7745,Customer C7745,Bronze,35,2025-01-01
C5240,Customer C5240,Silver,40,2025-01-01
C6298,Customer C6298,Bronze,37,2025-01-01
C8581,Customer C8581,Bronze,70,2025-01-01
C6909,Customer C6909,Silver,51,2025-01-01
C7302,Customer C7302,Silver,59,2025-01-01
C8593,Customer C8593,Bronze,19,2025-01-01
C9163,Customer C9163,Bronze,47,2025-01-01
C3191,Customer C3191,Bronze,26,2025-01-01
C8586,Customer C8586,Bronze,44,2025-01-01
C3846,Customer C3846,Silver,59,2025-01-01
C3463,Customer C3463,Silver,51,2025-01-01
C5392,Customer C5392,Bronze,57,2025-01-01
